,단어명,빈도수
563,발굴,7
564,가동,7
565,구직,7
566,연구,7
567,중단,7
568,껑충,7
569,임,7
570,공유,7
571,이통,7
572,체제,7
573,전달,7
574,전면,7
575,연내,7
576,대통령,7
577,대형,7
578,공식,7
579,구조조정,7
580,신고,7
581,갈등,7
582,본격,7
583,단,7
584,플랫폼,7
585,관건,7
586,설명,7
587,조절,7
588,디지털,7
589,인수,7
590,사용자,7
591,의심,7
592,집단,7
593,임박,7
594,계층,7
595,론,7
596,솔루션,7
597,화학,7
598,사실,7
599,개국,7
600,위원회,7
601,어린이,7
602,자리,7
603,연체,7
604,석탄,7
605,나,7
606,착수,7
607,사업자,7
608,회사,7
609,분야,7
610,사태,7
611,면제,7
612,걱정,7
613,노트,7
614,제재,7
615,운행,7
616,수도,7
617,업종,7
618,댐,7
619,붕괴,7
620,파업,7
621,고의,6
622,동남아,6
623,발생,6
624,치,6
625,개막,6
626,발견,6
627,어린이집,6
628,과,6
629,직접,6
630,번,6
631,기준금리,6
632,의혹,6
633,시급,6
634,개정,6
635,정,6
636,눈길,6
637,준비,6
638,농업,6
639,온,6
640,대규모,6
641,리스크,6
642,이번,6
643,제작,6
644,로또,6
645,연장,6
646,밀접,6
647,직구,6
648,택지,6
649,그린벨트,6
650,신세계,6
651,수당,6
652,가정,6
653,체계,6
654,파크,6
655,도전,6
656,영화,6
657,근무,6
658,감리,6
659,라이트,6
660,구,6
661,비리,6
662,상향,6
663,대구,6
664,기초,6
665,운동,6
666,열사,6
667,가스,6
668,여행,6
669,공시,6
670,실효,6
671,도시재생,6
672,노사,6
673,허용,6
674,실,6
675,시동,6
676,발,6
677,부자,6
678,빅데이터,6
679,블록,6
680,체인,6
681,신제품,6
682,사과,6
683,가능성,6
684,설,6
685,채권,6
686,진정,6
687,자,6
688,변화,6
689,후원,6
690,가속,6
691,칼,6
692,실업률,6
693,타격,6
694,지난해,6
695,근로장려금,6
696,식품,6
697,공정거래법,6
698,일감,6
699,산업혁명,6
700,진입,6
701,상위,6
702,설치,6
703,기관,6
704,외국인,6
705,숙박,6
706,불법,6
707,전체,6
708,수익률,6
709,공공기관,6
710,마켓,6
711,소송,6
712,선택,6
713,통합,6
714,부품,6
715,카카오,6
716,상호금융,6
717,철강,6
718,원인,6
719,은행권,6
720,보,6
721,가전,6
722,정지,6
723,설립,6
724,세수,6
725,제주,6
726,국,6
727,태풍,6
728,긴급,6
729,부모,6
730,운규,6
731,청약,6
732,판단,6
733,보험료,6
734,공,6
735,부총리,6
736,운행중지,6
737,의무,6
738,지연,6
739,신기록,6
740,장비,5
741,가장,5
742,위협,5
743,급,5
744,실업,5
745,뚝,5
746,고속도로,5
747,고령,5
748,주년,5
749,축제,5
750,증여,5
751,방,5
752,그린,5
753,법인,5
754,보료,5
755,생,5
756,보장,5
757,인천공항,5
758,준,5
759,감사,5
760,소개,5
761,타이어,5
762,애플,5
763,가계부채,5
764,충격,5
765,아웃소싱,5
766,과제,5
767,부당,5
768,예약,5
769,맛,5
770,모든,5
771,강남,5
772,순위,5
773,캠페인,5
774,앱,5
775,암호,5
776,의사,5
777,장애,5
778,송금,5
779,시험,5
780,공헌,5
781,주변,5
782,조양호,5
783,보증,5
784,파트너,5
785,디자인,5
786,이노,5
787,박람회,5
788,악재,5
789,위반,5
790,폰,5
791,스타트업,5
792,육성,5
793,펀드,5
794,역량,5
795,직무,5
796,공채,5
797,조기,5
798,하늘,5
799,한도,5
800,침체,5
801,늪,5
802,제약,5
803,제안,5
804,재단,5
805,종료,5
806,제외,5
807,탈세,5
808,오후,5
809,최태원,5
810,저축은행,5
811,프랜차이즈,5
812,마이,5
813,단신,5
814,관련,5
815,지주,5
816,목표,5
817,금통위,5
818,자도,5
819,합의,5
820,입법,5
821,수소,5
822,보유,5
823,복합,5
824,실수,5
825,보호,5
826,예상,5
827,호황,5
828,활성화,5
829,하강,5
830,재난,5
831,국면,5
832,모집,5
833,당,5
834,집행,5
835,유통업,5
836,오른,5
837,홈쇼핑,5
838,적극,5
839,농,5
840,마케팅,5
841,보안,5
842,항공사,5
843,근절,5
844,남성,5
845,투기지역,5
846,한화,5
847,존중,5
848,감,5
849,감정,5
850,내달,5
851,마리,5
852,환율,5
853,혐의,5
854,수사,5
855,소비자원,5
856,물질,5
857,고공,5
858,방위,5
859,신뢰,5
860,심각,5
861,뱅크,5
862,종,5
863,인도,5
864,직장,5
865,시금치,5
866,달새,5
867,참가,5
868,하위,5
869,국가,5
870,기대,5
871,협상,5
872,코레일,5
873,주말,5
874,삶,5
875,설비,5
876,본사,5
877,배당,5
878,배추,5
879,개방,5
880,바람,5
881,스킨,5
882,확장,5
883,거부,5
884,전용,5
885,데,5
886,알바,5
887,만난,5
888,접수,5
889,경제정책,5
890,위원,5
891,결함,5
892,위원장,5
893,추락,5
894,주가,5
895,터키,5
896,위로,5
897,대리,5
898,변경,5
899,봉사활동,5
900,누락,5
901,포비아,5
902,유가,5
903,특수,5
904,철,5
905,라오스,5
906,신설,5
907,보물,5
908,유세,5
909,삼바,5
910,해임,5
911,송영,5
912,박삼구,5
913,추월,4
914,설상가상,4
915,대감,4
916,급여,4
917,노,4
918,금액,4
919,휘발유,4
920,미니,4
921,월드,4
922,농업인,4
923,페스,4
924,타,4
925,시범,4
926,백화점,4
927,선진국,4
928,푸드,4
929,대표이사,4
930,공모,4
931,승차,4
932,대학,4
933,원,4
934,주춤,4
935,기재부,4
936,의원,4
937,국고,4
938,경연,4
939,리,4
940,이주열,4
941,자발,4
942,유출,4
943,조직,4
944,최근,4
945,빚,4
946,담보,4
947,탐색,4
948,당첨,4
949,각,4
950,먹구름,4
951,사람,4
952,지구,4
953,전통,4
954,노선,4
955,수정,4
956,한수원,4
957,로드맵,4
958,공단,4
959,경제성장률,4
960,출자,4
961,장,4
962,사내,4
963,라인,4
964,일가,4
965,내부,4
966,불공정,4
967,기간,4
968,탄력,4
969,웹툰,4
970,요청,4
971,실천,4
972,공간,4
973,터,4
974,맞춤,4
975,앞장,4
976,우수,4
977,이웃,4
978,날개,4
979,돌,4
980,작가,4
981,언제,4
982,협,4
983,기한,4
984,관세청,4
985,데이터,4
986,돌입,4
987,적금,4
988,퇴직,4
989,회계,4
990,해결,4
991,성황리,4
992,국민은행,4
993,과열,4
994,권고,4
995,동향,4
996,공익,4
997,용품,4
998,스,4
999,구매,4
1000,이동,4
1001,시티,4
1002,극복,4
1003,포,4
1004,담대,4
1005,보이스피싱,4
1006,신용,4
1007,서울시,4
1008,반대,4
1009,난항,4
1010,혼란,4
1011,조치,4
1012,방역,4
1013,추구,4
1014,공시가격,4
1015,피해자,4
1016,홍보,4
1017,완료,4
1018,고가,4
1019,문의,4
1020,구성,4
1021,유발,4
1022,기획,4
1023,성장동력,4
1024,찬성,4
1025,잠정,4
1026,크게,4
1027,부실,4
1028,여부,4
1029,분양,4
1030,처방,4
1031,총리,4
1032,여파,4
1033,딜,4
1034,감염,4
1035,오늘,4
1036,얼마나,4
1037,도시,4
1038,중소,4
1039,촉구,4
1040,확,4
1041,예정,4
1042,클래스,4
1043,선물,4
1044,증권사,4
1045,중공업,4
1046,보고서,4
1047,평화,4
1048,북한,4
1049,코,4
1050,개편안,4
1051,오류,4
1052,검사,4
1053,대사,4
1054,먹거리,4
1055,상여금,4
1056,통과,4
1057,물,4
1058,코인,4
1059,평가,4
1060,압박,4
1061,결론,4
1062,육아휴직,4
1063,즉각,4
1064,레드,4
1065,법원,4
1066,줄줄이,4
1067,예금,4
1068,폭락,4
1069,주민,4
1070,영상,4
1071,눈,4
1072,지방,4
1073,랩,4
1074,기금,4
1075,채소,4
1076,신호,4
1077,연일,4
1078,갤럭시,4
1079,여전,4
1080,합병,4
1081,엔진,4
1082,식,4
1083,임대주택,4
1084,오락가락,4
1085,장병,4
1086,시즌,4
1087,쿼터,4
1088,배터리,4
1089,보상,4
1090,자동,4
1091,카페,4
1092,미미,4
1093,무상,4
1094,로봇,4
1095,포함,4
1096,한계,4
1097,통계,4
1098,뉴딜,4
1099,주거,4
1100,주요,4
1101,인력,4
1102,쇠고기,4
1103,직,4
1104,제도,4
1105,뉴스,4
1106,교통사고,4
1107,베트남,4
1108,소외,4
1109,구광모,4
1110,우체국,4
1111,갑,4
1112,코스피,4
1113,충돌,4
1114,교사,4
1115,저축,4
1116,지출,4
1117,손해,4
1118,유,4
1119,주장,4
1120,메,4
1121,허리,4
1122,깻잎,4
1123,양극화,4
1124,미만,4
1125,한숨,4
1126,금융위,4
1127,연합,4
1128,공제,4
1129,보사,4
1130,손실,4
1131,진실,4
1132,반영,4
1133,에어,4
1134,매장,4
1135,이자,4
1136,반드시,4
1137,검침일,4
1138,더위,4
1139,적자,4
1140,술,4
1141,농가,4
1142,음식,4
1143,독일,4
1144,이하,4
1145,램,4
1146,공원,4
1147,기사,4
1148,반,4
1149,달라,4
1150,발암,4
1151,고혈압약,4
1152,중지,4
1153,유감,4
1154,여의도,4
1155,부문,4
1156,고시,4
1157,교대,4
1158,트럼프,4
1159,하이닉스,4
1160,시민,4
1161,힘,4
1162,연대,4
1163,한우,4
1164,임원,4
1165,누가,4
1166,격,4
1167,분식회계,4
1168,가결,4
1169,임차,3
1170,기계,3
1171,중고차,3
1172,꿀꺽,3
1173,활발,3
1174,사기,3
1175,믹스,3
1176,체납,3
1177,연중,3
1178,신도시,3
1179,살,3
1180,반등,3
1181,의류,3
1182,문턱,3
1183,고액,3
1184,추징,3
1185,사망,3
1186,업,3
1187,피부,3
1188,동영상,3
1189,대회,3
1190,맑음,3
1191,지갑,3
1192,내리막,3
1193,건의,3
1194,입국,3
1195,김영춘,3
1196,먼저,3
1197,부양,3
1198,한미,3
1199,재건,3
1200,대체로,3
1201,항,3
1202,손해배상,3
1203,압구정,3
1204,대한민국,3
1205,예견,3
1206,하츠,3
1207,노하우,3
1208,담배,3
1209,열기,3
1210,트렌드,3
1211,능력,3
1212,스타벅스,3
1213,때문,3
1214,신화,3
1215,증시,3
1216,사려,3
1217,위축,3
1218,인건비,3
1219,무분별,3
1220,밥상,3
1221,공연,3
1222,가뭄,3
1223,한번,3
1224,연말,3
1225,주일,3
1226,영국,3
1227,약,3
1228,우리은행,3
1229,차례상,3
1230,관세청장,3
1231,명절,3
1232,마을,3
1233,용산,3
1234,구역,3
1235,체험,3
1236,존,3
1237,처분,3
1238,순환,3
1239,고리,3
1240,마무리,3
1241,포토,3
1242,앤,3
1243,프로모션,3
1244,점포,3
1245,의인,3
1246,작업,3
1247,토끼,3
1248,인사,3
1249,월급,3
1250,소통,3
1251,동반성,3
1252,사이언스,3
1253,신입,3
1254,맞이,3
1255,양성,3
1256,청소년,3
1257,드라마,3
1258,상태,3
1259,출발,3
1260,운용,3
1261,보증금,3
1262,분,3
1263,지난,3
1264,맥주,3
1265,사례,3
1266,지침,3
1267,기록,3
1268,쿠션,3
1269,플랜트,3
1270,전시회,3
1271,화제,3
1272,세미나,3
1273,간다,3
1274,여신,3
1275,비판,3
1276,라돈,3
1277,침대,3
1278,안위,3
1279,평양,3
1280,라이프,3
1281,런칭,3
1282,단독,3
1283,마트,3
1284,저렴,3
1285,화장품,3
1286,잘못,3
1287,대북,3
1288,리나,3
1289,매매,3
1290,만,3
1291,취득,3
1292,가입자,3
1293,상금,3
1294,재벌,3
1295,영향력,3
1296,휴대폰,3
1297,뒤,3
1298,당국,3
1299,계좌,3
1300,법안,3
1301,싸움,3
1302,강도,3
1303,생태계,3
1304,분석,3
1305,제동,3
1306,눈치,3
1307,희비,3
1308,강력,3
1309,홍콩,3
1310,플라스틱,3
1311,교란,3
1312,행위,3
1313,심층,3
1314,캔,3
1315,휴대전화,3
1316,기반,3
1317,제거,3
1318,철강업,3
1319,목돈,3
1320,변수,3
1321,세종,3
1322,조세,3
1323,경로,3
1324,장애인,3
1325,갈수록,3
1326,수협,3
1327,테이블,3
1328,지자체,3
1329,추경,3
1330,발행,3
1331,테크,3
1332,개척,3
1333,아보카도,3
1334,세트,3
1335,조선업,3
1336,여명,3
1337,임단협,3
1338,제출,3
1339,승객,3
1340,홍,3
1341,복지관,3
1342,이스타항공,3
1343,인도네시아,3
1344,샌드위치,3
1345,비즈니스,3
1346,징계,3
1347,패션,3
1348,좌석,3
1349,발전소,3
1350,쿠웨이트,3
1351,증세,3
1352,구조,3
1353,편중,3
1354,소득재분배,3
1355,꼼수,3
1356,합리,3
1357,불신,3
1358,팩,3
1359,백,3
1360,환불,3
1361,구제,3
1362,거,3
1363,약관,3
1364,자재,3
1365,동참,3
1366,민,3
1367,우선,3
1368,융,3
1369,서도,3
1370,호조,3
1371,경상,3
1372,간담,3
1373,거래소,3
1374,스트레스,3
1375,간편식,3
1376,하루,3
1377,품목,3
1378,융합,3
1379,선임,3
1380,초과,3
1381,북미,3
1382,강,3
1383,냉면,3
1384,캠프,3
1385,의약품,3
1386,이틀,3
1387,텔레콤,3
1388,선박,3
1389,선도,3
1390,북,3
1391,콘서트,3
1392,온라인쇼핑,3
1393,의존,3
1394,깜깜,3
1395,수산물,3
1396,공무원,3
1397,정규직,3
1398,승계,3
1399,케미칼,3
1400,활짝,3
1401,매진,3
1402,너,3
1403,위촉,3
1404,배우,3
1405,대치,3
1406,달성,3
1407,강북,3
1408,대우건설,3
1409,합작,3
1410,개정안,3
1411,연봉,3
1412,명중,3
1413,고민,3
1414,간편,3
1415,결제,3
1416,여당,3
1417,과일,3
1418,케어,3
1419,약화,3
1420,화웨이,3
1421,수술대,3
1422,조합,3
1423,폐기,3
1424,불가,3
1425,매우,3
1426,공공,3
1427,민간,3
1428,질,3
1429,몫,3
1430,이,3
1431,불씨,3
1432,마이너스,3
1433,의료,3
1434,소수,3
1435,부채,3
1436,통장,3
1437,누적,3
1438,뒷걸음,3
1439,탑재,3
1440,지표,3
1441,덕,3
1442,노후,3
1443,청,3
1444,잡기,3
1445,소,3
1446,가족,3
1447,끝,3
1448,조달,3
1449,수술,3
1450,교통,3
1451,전수,3
1452,대부분,3
1453,증여세,3
1454,코스,3
1455,입장,3
1456,단위,3
1457,미세먼지,3
1458,편성,3
1459,유아,3
1460,슈퍼,3
1461,점주,3
1462,이메일,3
1463,캠퍼스,3
1464,재생에너지,3
1465,국세,3
1466,복지부,3
1467,규정,3
1468,활,3
1469,등장,3
1470,인증,3
1471,허위,3
1472,계산,3
1473,고속,3
1474,기여,3
1475,동의,3
1476,회수,3
1477,거리,3
1478,도로,3
1479,분산,3
1480,우표,3
1481,지역별,3
1482,푼돈,3
1483,경고,3
1484,단기,3
1485,동시,3
1486,캐릭터,3
1487,정착,3
1488,정상화,3
1489,결합,3
1490,급감,3
1491,자제,3
1492,뒷북,3
1493,소액,3
1494,광화문,3
1495,고지서,3
1496,은폐,3
1497,정황,3
1498,나라,3
1499,그대로,3
1500,품질,3
1501,유제품,3
1502,주주,3
1503,두,3
1504,택배,3
1505,서면,3
1506,케이,3
1507,신흥,3
1508,확행,3
1509,신혼,3
1510,톱,3
1511,오해,3
1512,노력,3
1513,불편,3
1514,급락,3
1515,차주,3
1516,대로,3
1517,촉법,3
1518,공기청정기,3
1519,수단,3
1520,난,3
1521,답,3
1522,니,3
1523,생존권,3
1524,치기,3
1525,친,3
1526,신생,3
1527,닉스,3
1528,인정,3
1529,깊이,3
1530,머리,3
1531,거나,3
1532,장사,3
1533,우정,3
1534,시중,3
1535,상당,3
1536,두드림,3
1537,단속,3
1538,보전,3
1539,질환,3
1540,사망자,3
1541,반기,3
1542,보조금,3
1543,양산,3
1544,냉방,3
1545,탈출,3
1546,대국민,3
1547,중요,3
1548,기자회견,3
1549,땀,3
1550,재심,3
1551,달러,3
1552,의결,3
1553,확정,3
1554,물품,3
1555,요건,3
1556,학파,3
1557,조회,3
1558,공항,3
1559,교수,3
1560,워,3
1561,차홍,3
1562,오토,3
1563,분기,3
1564,현지,3
1565,주행,3
1566,집단소송,3
1567,절차,3
1568,페어,3
1569,북적,3
1570,한반도,3
1571,경북,3
1572,이의제기,3
1573,금괴,3
1574,불복종,3
1575,취임,3
1576,노동,3
1577,손상,3
1578,보석,3
1579,대중,3
1580,사흘,3
1581,늘,3
1582,걸음,3
1583,제기,3
1584,세액,3
1585,목소리,3
1586,박용만,3
1587,협업,3
1588,셀,3
1589,구속,3
1590,조작,3
1591,원장,3
1592,단축,3
1593,근로시간,3
1594,동맹,3
1595,휴업,3
1596,민주,3
1597,노총,3
1598,수용,3
1599,재테크,3
1600,퇴진,3
1601,공격,3
1602,사우디,3
1603,입찰,2
1604,적,2
1605,공기업,2
1606,엔화,2
1607,약세,2
1608,매물,2
1609,절벽,2
1610,국적,2
1611,아프리카,2
1612,미세,2
1613,홍철,2
1614,통행료,2
1615,경찰청,2
1616,콜센터,2
1617,신혼부부,2
1618,보험사,2
1619,바닥,2
1620,계절,2
1621,딜레마,2
1622,월세,2
1623,자수,2
1624,도시락,2
1625,파리,2
1626,푼,2
1627,무임,2
1628,우울증,2
1629,교역,2
1630,전시,2
1631,바로,2
1632,게,2
1633,성향,2
1634,단계,2
1635,요양,2
1636,목,2
1637,노인,2
1638,고심,2
1639,대교,2
1640,개통,2
1641,방법,2
1642,금호,2
1643,모래,2
1644,법인세,2
1645,관계,2
1646,사돈,2
1647,엠,2
1648,브리,2
1649,간소화,2
1650,스토어,2
1651,식물,2
1652,검역,2
1653,내외,2
1654,대체,2
1655,고,2
1656,냉장고,2
1657,입사,2
1658,합격,2
1659,기형,2
1660,외국인투자,2
1661,아야,2
1662,치열,2
1663,지방세,2
1664,거짓,2
1665,외주,2
1666,협정,2
1667,서명,2
1668,환영,2
1669,여자,2
1670,초래,2
1671,손경,2
1672,메모,2
1673,경제지표,2
1674,발목,2
1675,대졸,2
1676,토크,2
1677,당첨번호,2
1678,선진,2
1679,이득,2
1680,야간,2
1681,개장,2
1682,티켓,2
1683,냉,2
1684,폭등,2
1685,되레,2
1686,축산물,2
1687,전개,2
1688,사료,2
1689,리더,2
1690,움,2
1691,페루,2
1692,한국인,2
1693,대중화,2
1694,패러다임,2
1695,덜,2
1696,김영문,2
1697,체코,2
1698,연구원,2
1699,캄보디아,2
1700,수상,2
1701,나무,2
1702,환,2
1703,스포츠,2
1704,하도급,2
1705,눈덩이,2
1706,촉각,2
1707,입점,2
1708,스타일,2
1709,상환,2
1710,타개,2
1711,민관,2
1712,수령,2
1713,농성,2
1714,고사,2
1715,도용,2
1716,밤,2
1717,배소,2
1718,난방,2
1719,히트,2
1720,닥터,2
1721,광저우,2
1722,호응,2
1723,닭,2
1724,영업정지,2
1725,면담,2
1726,수익,2
1727,신입생,2
1728,큰손,2
1729,성,2
1730,장학금,2
1731,예술,2
1732,향기,2
1733,최적,2
1734,백혈병,2
1735,소아,2
1736,처음,2
1737,스펙,2
1738,사옥,2
1739,동화,2
1740,영재,2
1741,선발,2
1742,해외진출,2
1743,보고,2
1744,차별,2
1745,면접,2
1746,검증,2
1747,과학,2
1748,포기,2
1749,드론,2
1750,축구,2
1751,볼거리,2
1752,교체,2
1753,대결,2
1754,반환,2
1755,군산,2
1756,기지,2
1757,용량,2
1758,산학,2
1759,국악,2
1760,종로,2
1761,자원,2
1762,조업,2
1763,메이크업,2
1764,듀얼,2
1765,지난달,2
1766,년,2
1767,한가위,2
1768,시사,2
1769,성윤,2
1770,모,2
1771,심야,2
1772,핀,2
1773,통계청,2
1774,농림축산식품부,2
1775,생존,2
1776,해명,2
1777,텍,2
1778,수거,2
1779,행,2
1780,대화,2
1781,법정,2
1782,농식품부,2
1783,교환,2
1784,역외,2
1785,양육,2
1786,복귀,2
1787,량,2
1788,전성,2
1789,국내외,2
1790,메트로,2
1791,해외여행,2
1792,트리플,2
1793,수업,2
1794,아크,2
1795,보급,2
1796,불꽃,2
1797,관광객,2
1798,상용,2
1799,남방,2
