,단어명,빈도수
270,오찬,11
271,끝,11
272,혐의,11
273,속도,11
274,기업,11
275,직접,11
276,성공,11
277,사람,11
278,자금,11
279,공공기관,11
280,집값,11
281,정의,11
282,최,11
283,달,11
284,도전,11
285,청산,11
286,석탄,11
287,며,10
288,복귀,10
289,북한,10
290,국회의장,10
291,평가,10
292,보장,10
293,정보,10
294,경찰,10
295,기간,10
296,규명,10
297,영장,10
298,글,10
299,채택,10
300,물,10
301,길,10
302,진선미,10
303,신임,10
304,성과,10
305,목소리,10
306,모두,10
307,거부,10
308,대화,10
309,못,10
310,개,10
311,이,10
312,트럼프,10
313,오후,10
314,새,10
315,시간,10
316,보도,10
317,하나,10
318,개정안,10
319,최대,10
320,인,10
321,세대,10
322,처리,10
323,확인,10
324,나라,10
325,마련,10
326,피해,10
327,독립,10
328,지지,10
329,지급,10
330,정동영,10
331,강화,10
332,인정,10
333,출석,10
334,마지막,10
335,위기,10
336,추미애,10
337,옥탑방,10
338,참배,10
339,난민,10
340,부엉이,10
341,전문,9
342,미국,9
343,핵,9
344,주장,9
345,업무,9
346,중요,9
347,가능성,9
348,외교,9
349,불법,9
350,차관,9
351,정권,9
352,집중,9
353,유승민,9
354,역사,9
355,협,9
356,대위,9
357,차례,9
358,민심,9
359,기,9
360,대북,9
361,자,9
362,정당,9
363,국회의원,9
364,사상,9
365,사망,9
366,환영,9
367,적,9
368,검증,9
369,협상,9
370,방안,9
371,최선,9
372,집권,9
373,공천,9
374,헌재,9
375,보좌,9
376,협력,9
377,실장,9
378,페북,9
379,악화,9
380,촉구,9
381,도부,9
382,대한민국,9
383,상임,9
384,소상,9
385,공인,9
386,개헌,9
387,사태,8
388,변호사,8
389,운영,8
390,뉴스,8
391,본격,8
392,사무,8
393,사퇴,8
394,난,8
395,통일,8
396,비난,8
397,공약,8
398,행,8
399,마음,8
400,회장,8
401,선물,8
402,금,8
403,간,8
404,사고,8
405,부부,8
406,제도,8
407,예정,8
408,시민,8
409,앞,8
410,제안,8
411,임명,8
412,역대,8
413,분,8
414,청년,8
415,의지,8
416,기각,8
417,은애,8
418,안보,8
419,지방,8
420,탓,8
421,김무성,8
422,내년,8
423,당원,8
424,의도,8
425,나선,8
426,특례,8
427,창,8
428,만난,8
429,과제,8
430,시기,8
431,상실,8
432,정치자금,8
433,국방부,8
434,현장,8
435,광주,8
436,묘역,8
437,계파,8
438,배,8
439,특수,8
440,세월호,8
441,실행,8
442,카드,7
443,지속,7
444,박,7
445,액,7
446,유출,7
447,주택,7
448,알,7
449,사건,7
450,방미,7
451,산업,7
452,추가,7
453,관리,7
454,선택,7
455,노력,7
456,해산,7
457,예고,7
458,싸움,7
459,한미,7
460,도착,7
461,시장,7
462,논쟁,7
463,손,7
464,해,7
465,반박,7
466,시,7
467,은행,7
468,통과,7
469,깜짝,7
470,감사원,7
471,급,7
472,모든,7
473,반응,7
474,문정인,7
475,김영철,7
476,답,7
477,정경두,7
478,교육,7
479,동반,7
480,우려,7
481,분리,7
482,적극,7
483,경쟁,7
484,해소,7
485,시대,7
486,론,7
487,종부세,7
488,탈,7
489,이석태,7
490,댓글,7
491,중단,7
492,채용,7
493,공급,7
494,평,7
495,반입,7
496,가치,7
497,날,7
498,추모,7
499,누구,7
500,제출,7
501,자리,7
502,적폐,7
503,저격,7
504,이준석,7
505,탄핵,7
506,사과,7
507,방향,7
508,총선,7
509,태풍,7
510,마무리,7
511,폭염,7
512,여,7
513,송인,7
514,전기요금,7
515,뇌물,7
516,연루,7
517,조배숙,7
518,애도,7
519,노정희,7
520,이동원,7
521,선수,7
522,침묵,6
523,주력,6
524,이행,6
525,신설,6
526,징계,6
527,사법부,6
528,유해,6
529,진상,6
530,언급,6
531,직원,6
532,대신,6
533,료,6
534,귀국,6
535,불발,6
536,감사,6
537,곳곳,6
538,총장,6
539,고발,6
540,사용,6
541,여가부,6
542,유엔,6
543,내정,6
544,개정,6
545,제재,6
546,강력,6
547,의미,6
548,공격,6
549,개월,6
550,폭풍,6
551,조명,6
552,유남석,6
553,김진태,6
554,다음,6
555,파견,6
556,인터넷,6
557,전달,6
558,속보,6
559,눈,6
560,실질,6
561,서훈,6
562,정의용,6
563,개최,6
564,하루,6
565,진행,6
566,수준,6
567,의결,6
568,과,6
569,관심,6
570,뒤,6
571,준비,6
572,등장,6
573,추천,6
574,위장전입,6
575,보호,6
576,전기,6
577,세금,6
578,잘못,6
579,꽃할배,6
580,적용,6
581,부정,6
582,사연,6
583,이념,6
584,포,6
585,설득,6
586,법사,6
587,죄,6
588,노,6
589,곧,6
590,초청,6
591,저,6
592,실패,6
593,축소,6
594,행보,6
595,무관,6
596,전환,6
597,아시안,6
598,게임,6
599,법원,6
600,부진,6
601,전당대회,6
602,김동철,6
603,가장,6
604,호남,6
605,사업,6
606,폼페이,6
607,오,6
608,지시,6
609,여부,6
610,폭,6
611,우선,6
612,연장,6
613,취업,6
614,개편,6
615,구도,6
616,광복절,6
617,이개,6
618,작성,6
619,입,6
620,언론,6
621,명령,6
622,편,6
623,심상정,6
624,수석,6
625,대법관,6
626,유서,6
627,투신,6
628,권성동,6
629,김부겸,6
630,자료,5
631,실정,5
632,이산가족,5
633,탄압,5
634,보유,5
635,제기,5
636,가짜,5
637,과거,5
638,진실,5
639,부적절,5
640,월급,5
641,재산,5
642,주년,5
643,안정,5
644,정착,5
645,긍정,5
646,공세,5
647,선거법,5
648,돌입,5
649,당부,5
650,면담,5
651,연내,5
652,차별,5
653,비용,5
654,먼저,5
655,운명,5
656,생각,5
657,국제,5
658,내부,5
659,위안부,5
660,해체,5
661,발,5
662,어디,5
663,계속,5
664,방송,5
665,센터,5
666,폐기,5
667,출국,5
668,내용,5
669,나,5
670,기자,5
671,이후,5
672,상황,5
673,반등,5
674,다른,5
675,진전,5
676,통해,5
677,다운,5
678,군사,5
679,재개,5
680,처음,5
681,노동,5
682,전희,5
683,남편,5
684,활동,5
685,국무회의,5
686,제주,5
687,예,5
688,가동,5
689,가지,5
690,표,5
691,은산,5
692,시절,5
693,소송,5
694,상가,5
695,통합,5
696,참여,5
697,모델,5
698,수행,5
699,법정,5
700,비서실,5
701,확보,5
702,조작,5
703,방지,5
704,연락,5
705,거래,5
706,혈세,5
707,줄,5
708,정리,5
709,반드시,5
710,임기,5
711,일부,5
712,수령,5
713,촛불집회,5
714,민변,5
715,영향,5
716,거절,5
717,토지,5
718,게,5
719,유지,5
720,경기,5
721,호소,5
722,결단,5
723,국정조사,5
724,영,5
725,목적,5
726,올해,5
727,메르스,5
728,법적,5
729,의심,5
730,관계,5
731,입장,5
732,붕괴,5
733,주재,5
734,대결,5
735,스토리,5
736,완전,5
737,면제,5
738,주기,5
739,인선,5
740,정례,5
741,연금,5
742,책,5
743,처,5
744,비극,5
745,인권,5
746,해결,5
747,올드보이,5
748,대선,5
749,팀,5
750,소통,5
751,공동체,5
752,도입,5
753,의원직,5
754,인물,5
755,징역,5
756,도지사,5
757,쇄신,5
758,핵심,5
759,뿐,5
760,국토부,5
761,초래,5
762,명예훼손,5
763,참사,5
764,지휘,5
765,사령관,5
766,쟁점,5
767,단계,5
768,일단,5
769,고민,5
770,연말,5
771,직,5
772,부인,5
773,부담,5
774,심사,5
775,체,5
776,정상화,5
777,조롱,5
778,공장,5
779,딸,5
780,휴가,5
781,땐,5
782,해외,5
783,누진,5
784,층,5
785,판단,5
786,박범계,5
787,아들,5
788,안해,5
789,임태훈,5
790,죽음,5
791,별세,5
792,울산,5
793,사단,5
794,세부,5
795,일선,5
796,국적,5
797,범죄,4
798,김용태,4
799,특위,4
800,대변인,4
801,채,4
802,투기,4
803,사자,4
804,범위,4
805,성폭력,4
806,방명록,4
807,왜곡,4
808,부당,4
809,최소,4
810,지뢰,4
811,상응,4
812,원희룡,4
813,역량,4
814,세계,4
815,주역,4
816,경질,4
817,불가,4
818,치유,4
819,재단,4
820,협정,4
821,데,4
822,위장,4
823,중재,4
824,대비,4
825,시설,4
826,외교부,4
827,합,4
828,메시지,4
829,북,4
830,양심,4
831,균,4
832,욕설,4
833,엄벌,4
834,초,4
835,충격,4
836,위로,4
837,검사,4
838,우파,4
839,오늘,4
840,새벽,4
841,급등,4
842,본회의,4
843,목표,4
844,삼지연,4
845,고삐,4
846,동성애,4
847,오른,4
848,인사청문회,4
849,번영,4
850,제외,4
851,곳,4
852,산,4
853,김부선,4
854,주간,4
855,실천,4
856,오전,4
857,내일,4
858,언제,4
859,외,4
860,수락,4
861,금지,4
862,약속,4
863,이전,4
864,소식,4
865,카,4
866,퍼레이드,4
867,경,4
868,및,4
869,공항,4
870,머리,4
871,개성,4
872,변수,4
873,여당,4
874,토론,4
875,자유,4
876,도성,4
877,과정,4
878,단체,4
879,공식,4
880,보완,4
881,공공,4
882,투자,4
883,인하,4
884,표현,4
885,철저,4
886,조절,4
887,배려,4
888,소장,4
889,현실,4
890,의사,4
891,아파트,4
892,운규,4
893,경남,4
894,여권,4
895,부족,4
896,원장,4
897,예의,4
898,허용,4
899,신중,4
900,정무수석,4
901,송구,4
902,꼼수,4
903,돈,4
904,화합,4
905,지금,4
906,절차,4
907,의견,4
908,김용,4
909,강,4
910,공원,4
911,황교안,4
912,역,4
913,탁현민,4
914,일제,4
915,전재수,4
916,서민,4
917,역할,4
918,친,4
919,낙하산,4
920,자녀,4
921,김문수,4
922,겨냥,4
923,아야,4
924,군,4
925,라며,4
926,고심,4
927,공유,4
928,고집,4
929,특권,4
930,촛불,4
931,간판,4
932,고려,4
933,입법,4
934,컷오프,4
935,황영철,4
936,자영,4
937,업자,4
938,현역,4
939,집,4
940,신청,4
941,신뢰,4
942,동안,4
943,임박,4
944,통계청장,4
945,이견,4
946,구형,4
947,이승만,4
948,외면,4
949,재난,4
950,전남,4
951,해명,4
952,조속,4
953,경제정책,4
954,취소,4
955,김종대,4
956,항소심,4
957,복,4
958,미만,4
959,지적,4
960,연기,4
961,확장,4
962,명문,4
963,대폭,4
964,단축,4
965,원인,4
966,수정,4
967,인적,4
968,협박,4
969,교류,4
970,청구,4
971,수립,4
972,전해철,4
973,안전,4
974,개편안,4
975,긴급,4
976,눈물,4
977,부,4
978,강제,4
979,입원,4
980,전력,4
981,계층,4
982,친노,4
983,막말,4
984,명단,4
985,사찰,4
986,세상,4
987,제한,4
988,성찰,4
989,온,4
990,유착,4
991,출장,4
992,조정,4
993,조원진,4
994,권한,4
995,누가,4
996,두,4
997,은수미,4
998,징역형,4
999,의료,4
1000,홍,4
1001,보,4
1002,싱가포르,4
1003,고리,4
1004,근로,4
1005,대강,4
1006,행위,3
1007,확정,3
1008,홍보,3
1009,마치,3
1010,총회,3
1011,진정,3
1012,임,3
1013,해제,3
1014,북핵,3
1015,헌법,3
1016,홍철,3
1017,통제,3
1018,철도,3
1019,연결,3
1020,현지,3
1021,윤리,3
1022,공조,3
1023,백군기,3
1024,절대,3
1025,발굴,3
1026,구,3
1027,수당,3
1028,중진,3
1029,최초,3
1030,부산시,3
1031,가족,3
1032,시행,3
1033,밭,3
1034,가능,3
1035,기재부,3
1036,검,3
1037,갈이,3
1038,기획,3
1039,투쟁,3
1040,성윤,3
1041,모,3
1042,선관위,3
1043,스캔들,3
1044,안민석,3
1045,주말,3
1046,내달,3
1047,무력,3
1048,화답,3
1049,화해,3
1050,공작,3
1051,아베,3
1052,동영상,3
1053,서명,3
1054,공감,3
1055,정치인,3
1056,화두,3
1057,소개,3
1058,기원,3
1059,성명,3
1060,청사진,3
1061,동시,3
1062,영변,3
1063,결실,3
1064,남북관계,3
1065,임명장,3
1066,집회,3
1067,이제,3
1068,걸음,3
1069,수행원,3
1070,전혀,3
1071,좌파,3
1072,악수,3
1073,조국,3
1074,하라,3
1075,협조,3
1076,주식,3
1077,전원,3
1078,거취,3
1079,화원,3
1080,환송,3
1081,측근,3
1082,갑,3
1083,계약서,3
1084,유력,3
1085,경우,3
1086,발사,3
1087,대체복무제,3
1088,감,3
1089,만찬,3
1090,도덕성,3
1091,발전,3
1092,도출,3
1093,리설주,3
1094,병원,3
1095,김형석,3
1096,지코,3
1097,척,3
1098,서도,3
1099,일자,3
1100,결코,3
1101,만남,3
1102,진,3
1103,늑장,3
1104,체제,3
1105,불가피,3
1106,행정,3
1107,학교,3
1108,개념,3
1109,치열,3
1110,반발,3
1111,북단,3
1112,거리,3
1113,신고,3
1114,규정,3
1115,관건,3
1116,하자,3
1117,악연,3
1118,이종석,3
1119,출근,3
1120,손해배상,3
1121,임대차,3
1122,논리,3
1123,특혜,3
1124,인기,3
1125,전쟁,3
1126,분열,3
1127,번,3
1128,국민성,3
1129,혼선,3
1130,띄우기,3
1131,대감,3
1132,불평등,3
1133,공방전,3
1134,사무소,3
1135,원전,3
1136,증세,3
1137,출산,3
1138,질문,3
1139,기념,3
1140,행태,3
1141,초선,3
1142,작업,3
1143,김현아,3
1144,회사,3
1145,친구,3
1146,편향,3
1147,전체,3
1148,병역기피,3
1149,창현,3
1150,파문,3
1151,강남,3
1152,고,3
1153,계기,3
1154,석,3
1155,탈북,3
1156,종업원,3
1157,좀,3
1158,폭등,3
1159,시동,3
1160,개발,3
1161,정무,3
1162,의안,3
1163,설왕설래,3
1164,이영진,3
1165,물가,3
1166,거듭,3
1167,중독,3
1168,집행,3
1169,권력,3
1170,남용,3
1171,견제,3
1172,사전,3
1173,방해,3
1174,홍장표,3
1175,시간표,3
1176,제시,3
1177,시스템,3
1178,대립,3
1179,불패,3
1180,민주주의,3
1181,여론몰이,3
1182,설립,3
1183,은폐,3
1184,가나,3
1185,효상,3
1186,파격,3
1187,여론조사,3
1188,삶,3
1189,때문,3
1190,만날,3
1191,제공,3
1192,독립성,3
1193,노총,3
1194,굿판,3
1195,이언주,3
1196,바람,3
1197,전문성,3
1198,축,3
1199,용적,3
1200,접견,3
1201,추락,3
1202,지명,3
1203,범,3
1204,참여연대,3
1205,차기,3
1206,전면,3
1207,거론,3
1208,률,3
1209,여의도,3
1210,최악,3
1211,비빔밥,3
1212,닻,3
1213,원사,3
1214,분야,3
1215,권은희,3
1216,입성,3
1217,분위기,3
1218,여론조작,3
1219,남,3
1220,군인,3
1221,독일,3
1222,난제,3
1223,발목,3
1224,갤럽,3
1225,경신,3
1226,사이,3
1227,표절,3
1228,사령부,3
1229,재선,3
1230,김근태,3
1231,중폭,3
1232,방점,3
1233,의식,3
1234,김앤장,3
1235,확산,3
1236,후임,3
1237,표적,3
1238,반성,3
1239,수도,3
1240,사의,3
1241,국내,3
1242,통일부,3
1243,통,3
1244,정신,3
1245,수입,3
1246,지난해,3
1247,목,3
1248,행동,3
1249,지연,3
1250,통계,3
1251,조기,3
1252,최영애,3
1253,형사재판,3
1254,규,3
1255,박주민,3
1256,기조,3
1257,대처,3
1258,파탄,3
1259,위문,3
1260,공연,3
1261,남영신,3
1262,서신,3
1263,사실관계,3
1264,네거티브,3
1265,다음주,3
1266,삭감,3
1267,장,3
1268,앤,3
1269,공직자,3
1270,단절,3
1271,진영,3
1272,참담,3
1273,강원,3
1274,자기,3
1275,독설,3
1276,심각,3
1277,통감,3
1278,수단,3
1279,총력,3
1280,김태년,3
1281,상징,3
1282,구속,3
1283,이팔성,3
1284,금품,3
1285,상설,3
1286,수수,3
1287,홍일표,3
1288,구속영장,3
1289,출범,3
1290,경축,3
1291,경비,3
1292,선행,3
1293,독립운동,3
1294,접경,3
1295,술,3
1296,행사,3
1297,납득,3
1298,리콜,3
1299,대상,3
1300,엄호,3
1301,표심,3
1302,포럼,3
1303,원칙,3
1304,가닥,3
1305,교섭단체,3
1306,피의자,3
1307,선박,3
1308,이해,3
1309,상처,3
1310,압박,3
1311,출사표,3
1312,취임식,3
1313,밑,3
1314,휘,3
1315,결,3
1316,해지,3
1317,정철,3
1318,대권,3
1319,물살,3
1320,소설,3
1321,취약,3
1322,좌,3
1323,클릭,3
1324,개시,3
1325,김사랑,3
1326,시위,3
1327,부산,3
1328,강경화,3
1329,민갑룡,3
1330,경찰청장,3
1331,이야기,3
1332,탈당,3
1333,관람,3
1334,거짓말,3
1335,지정,3
1336,당시,3
1337,혼란,3
1338,봉하마을,3
1339,인방,3
1340,먹방,3
1341,몰이,3
1342,이름,3
1343,미화,3
1344,자살,3
1345,선풍기,3
1346,슬픔,3
1347,결식,3
1348,이석구,3
1349,안종범,3
1350,호프,3
1351,김지은,3
1352,당신,3
1353,이종걸,3
1354,돌파,3
1355,이찬진,3
1356,영업,3
1357,투표,3
1358,압축,3
1359,허위,3
1360,구호,3
1361,빈소,3
1362,극단,3
1363,방위,3
1364,뒷받침,3
1365,동지,3
1366,비보,3
1367,패닉,3
1368,노모,3
1369,비통,3
1370,차원,3
1371,운동,3
1372,헬기,3
1373,환자,3
1374,의료기기,3
1375,비상,3
1376,아래,3
1377,접대,3
1378,복지,3
1379,아이스,3
1380,버킷,3
1381,교수,3
1382,최단,3
1383,정수,3
1384,착수,3
1385,연습,3
1386,부자,3
1387,강원랜드,3
1388,폭로,2
1389,안갯속,2
1390,운전자,2
1391,오기,2
1392,전원책,2
1393,조강,2
1394,식사,2
1395,양산,2
1396,휴식,2
1397,존중,2
1398,태세,2
1399,나경원,2
1400,정도,2
1401,합법,2
1402,소,2
1403,찰떡,2
1404,용인시,2
1405,짓,2
1406,일침,2
1407,행정관,2
1408,급여,2
1409,김명수,2
1410,권리,2
1411,광역단체장,2
1412,파행,2
1413,공군,2
1414,호기,2
1415,마감,2
1416,중앙,2
1417,라인,2
1418,대치,2
1419,전격,2
1420,여파,2
1421,올림픽,2
1422,유치,2
1423,꼭,2
1424,토론회,2
1425,의회,2
1426,흐름,2
1427,폭력,2
1428,가시,2
1429,난항,2
1430,노조,2
1431,입수,2
1432,이사장,2
1433,유시민,2
1434,살림살이,2
1435,한미정상,2
1436,사,2
1437,방탄,2
1438,눈치,2
1439,염불,2
1440,수위,2
1441,의문,2
1442,간다,2
1443,서로,2
1444,용기,2
1445,명절,2
1446,사드,2
1447,완료,2
1448,중국,2
1449,장면,2
1450,촬영,2
1451,총,2
1452,염원,2
1453,서거,2
1454,수여,2
1455,태극기,2
1456,시초,2
1457,부처,2
1458,한라산,2
1459,서울대,2
1460,초유,2
1461,격려,2
1462,사적,2
1463,근거,2
1464,교통사고,2
1465,임내현,2
1466,사시,2
1467,손가락,2
1468,네,2
1469,상승,2
1470,가열,2
1471,대미,2
1472,즉시,2
1473,퇴,2
1474,주민,2
1475,송이버섯,2
1476,얼마,2
1477,교섭,2
1478,본부장,2
1479,기회,2
1480,옹호,2
1481,육박,2
1482,관광,2
1483,약사,2
1484,소득세,2
1485,천지,2
1486,일괄,2
1487,후퇴,2
1488,쇼,2
1489,매일,2
1490,산업부,2
1491,허물,2
1492,스스로,2
1493,정해,2
1494,바로,2
1495,껑충,2
1496,영접,2
1497,곧장,2
1498,초대,2
1499,브리핑,2
1500,특보,2
1501,전해,2
1502,까닭,2
1503,꽃,2
1504,이재,2
1505,매우,2
1506,색,2
1507,봉,2
1508,불가침,2
1509,배석,2
1510,낼,2
1511,폐쇄,2
1512,명시,2
1513,리,2
1514,시일,2
1515,통큰,2
1516,숙청,2
1517,밖,2
1518,노쇼,2
1519,식당,2
1520,수산물,2
1521,생중계,2
1522,매체,2
1523,정밀,2
1524,부총리,2
1525,국장,2
1526,정말,2
1527,김여정,2
1528,직무,2
1529,사열,2
1530,음주운전,2
1531,타고,2
1532,의장대,2
1533,예포,2
1534,어록,2
1535,전용기,2
1536,출발,2
1537,마중,2
1538,프로,2
1539,배현진,2
1540,일괄처리,2
1541,외신,2
1542,취재,2
1543,거지,2
1544,사과문,2
1545,선발,2
1546,도로,2
1547,재벌,2
1548,의제,2
1549,충돌,2
1550,당선,2
1551,부동산대책,2
1552,과도,2
1553,부각,2
1554,음악,2
1555,차범근,2
1556,깜깜,2
1557,대구시,2
1558,경북,2
1559,할당,2
1560,비율,2
1561,제거,2
1562,폭탄,2
1563,쌍용차,2
1564,감회,2
1565,서울시,2
1566,사위,2
1567,무산,2
1568,미투,2
1569,불안,2
1570,축사,2
1571,도약,2
1572,신호탄,2
1573,다리,2
1574,무능,2
1575,김상균,2
1576,윤건영,2
1577,지층,2
1578,첫날,2
1579,돌,2
1580,부작용,2
1581,안정화,2
1582,신속,2
1583,십상시,2
1584,엉망,2
1585,군번,2
1586,과연,2
1587,맨,2
1588,발달장애,2
1589,국토,2
1590,환수,2
1591,용국,2
1592,작품,2
1593,송,2
1594,업종,2
1595,강도,2
1596,발급,2
1597,여상규,2
1598,구미,2
1599,생가,2
1600,잡기,2
1601,탈세,2
1602,야권,2
1603,재차,2
1604,즉답,2
1605,사형선고,2
1606,물의,2
1607,모색,2
1608,세심,2
1609,조율,2
1610,정략적,2
1611,한도,2
1612,품,2
1613,증가,2
1614,차림,2
1615,김기영,2
1616,코드,2
1617,군대,2
1618,접촉,2
1619,동참,2
1620,인니,2
1621,전략,2
1622,실어,2
1623,강구,2
1624,양극화,2
1625,극복,2
1626,약자,2
1627,국면,2
1628,이슈,2
1629,성범죄,2
1630,칼,2
1631,과잉,2
1632,낫다,2
1633,교훈,2
1634,위험,2
1635,결의,2
1636,대안,2
1637,피해자,2
1638,경고,2
1639,철회,2
1640,도심,2
1641,설명,2
1642,일본,2
1643,서관,2
1644,교사,2
1645,바이오,2
1646,지식,2
1647,생애,2
1648,관함,2
1649,한계,2
1650,임대,2
1651,사안,2
1652,정파,2
1653,탕평,2
1654,보이스피싱,2
1655,환담,2
1656,위성,2
1657,인재,2
1658,전문가,2
1659,측면,2
1660,실종,2
1661,정세균,2
1662,발칵,2
1663,전여옥,2
1664,하성,2
1665,김현미,2
1666,포기,2
1667,재원,2
1668,당장,2
1669,꼴,2
1670,당사자,2
1671,캠코더,2
1672,부실,2
1673,당일치기,2
1674,합리,2
1675,영호,2
1676,공지영,2
1677,대체복무,2
1678,소급,2
1679,은퇴,2
1680,성향,2
1681,판사,2
1682,험로,2
1683,권선,2
1684,태클,2
1685,지구,2
1686,기준,2
1687,자신,2
1688,특단,2
1689,루머,2
1690,보합,2
1691,색깔론,2
1692,전성,2
1693,정쟁,2
1694,펑펑,2
1695,메뉴,2
1696,다짐,2
1697,보안,2
1698,선전,2
1699,김영환,2
1700,낙마,2
1701,김수민,2
1702,피,2
1703,방법,2
1704,단독,2
1705,동향,2
1706,전날,2
1707,주문,2
1708,사정,2
1709,정기,2
1710,피감,2
1711,건물,2
1712,데이터,2
1713,핑계,2
1714,단호,2
1715,연,2
1716,거,2
1717,참여정부,2
1718,뉴딜,2
1719,폐업,2
1720,임대차보호법,2
1721,지자체,2
1722,기록,2
1723,공화,2
1724,점,2
1725,앞치마,2
1726,영상,2
1727,불허,2
1728,쌈짓돈,2
1729,석수,2
1730,적임,2
1731,실현,2
1732,합참의장,2
1733,소주,2
1734,생활,2
1735,선창,2
1736,선제,2
1737,초고,2
1738,동맹,2
1739,아무,2
1740,입국,2
1741,통계청,2
1742,공모,2
1743,분수령,2
1744,반칙,2
1745,프레임,2
1746,구애,2
1747,외압,2
1748,김상곤,2
1749,절규,2
1750,김대중,2
1751,계승,2
1752,국가안보실,2
1753,모습,2
1754,항의,2
1755,예산안,2
1756,알츠하이머,2
1757,열기,2
1758,예방,2
1759,승인,2
1760,맹,2
1761,기금,2
1762,선포,2
1763,유임,2
1764,사유,2
1765,린다,2
1766,환경,2
1767,박천,2
1768,단행,2
1769,강신욱,2
1770,돌풍,2
1771,세력,2
1772,인식,2
1773,거나,2
1774,대전,2
1775,통한,2
1776,결심,2
1777,발상,2
1778,유튜브,2
1779,성,2
1780,상품화,2
1781,기밀,2
1782,변호인,2
1783,궁예,2
1784,작년,2
1785,물산,2
1786,찬성,2
1787,순,2
1788,악의,2
1789,부대,2
1790,반론,2
1791,형사,2
1792,전국,2
1793,금주,2
1794,능력,2
1795,솔릭,2
1796,최대한,2
1797,반영,2
1798,기초,2
1799,미궁,2
1800,보기,2
1801,방통위,2
