,단어명,빈도수
697,신생,2
698,대한국,2
699,보은,2
700,복지사,2
701,요양보호사,2
702,거짓말,2
703,취준생,2
704,온라인,2
705,체당,2
706,자소,2
707,형식,2
708,쓰레기,2
709,사회주의,2
710,산재,2
711,이나라,2
712,빤스,2
713,고무줄,2
714,거대,2
715,특별,2
716,화물,2
717,고충,2
718,엄단하,2
719,의료,2
720,조작,2
721,베이비,2
722,요강,2
723,사법,2
724,차량,2
725,교원,2
726,관리사,2
727,살이,2
728,취득,2
729,야간,2
730,증권,2
731,국회의원,2
732,만큼,2
733,요임금,2
734,시효,2
735,전문가,2
736,양산,2
737,전면,2
738,치기,2
739,통합,2
740,입금,2
741,효율,2
742,목적,2
743,노동부,2
744,초년,2
745,한부모,2
746,자녀,2
747,기초,2
748,유치원교사,2
749,유예,2
750,법안,2
751,청계천,2
752,한쪽,2
753,귀퉁이,2
754,역사,2
755,어가,2
756,국립,2
757,복귀,2
758,순위,2
759,실질,2
760,요나라,2
761,운동,2
762,성적,2
763,애도,2
764,죽음,2
765,휴업,2
766,대란,2
767,서브,2
768,보건소,2
769,방문,2
770,화장실,2
771,외상,2
772,환자,2
773,인물,2
774,사태,2
775,소상,2
776,명령,2
777,선진국,2
778,부부,2
779,비호,2
780,건설업,2
781,보건,2
782,화재,2
783,목구녕,2
784,일방,2
785,방해,2
786,노동시간,2
787,편법,2
788,이용,2
789,경험,2
790,기만,2
791,요통,2
792,발급,2
793,편파,2
794,중이,2
795,피크,2
796,노량진,2
797,산다,2
798,장씨,2
799,약국,2
800,공립,2
801,개학,2
802,고해,2
803,훈련,2
804,가동,2
805,중지,2
806,신도시,2
807,건립,2
808,실업난,2
809,운명,2
810,전쟁,2
811,선포,2
812,이행,2
813,임종석,2
814,정치인,2
815,개설,2
816,카플,2
817,강사,2
818,모양,2
819,자살,2
820,악덕,2
821,그냥,2
822,눈치,2
823,불량,2
824,다이소,2
825,교육비,2
826,가까이,2
827,투입,2
828,돌대가리,2
829,부총리,2
830,기본,2
831,가지,2
832,노사,2
833,발표,2
834,요망,2
835,영어,2
836,청소부,2
837,업계,2
838,구합,2
839,장치,2
840,재정,2
841,참여,2
842,위법,2
843,공동체,2
844,해법,2
845,종합,2
846,평가,2
847,상징,2
848,한마디,2
849,집회,2
850,주식시장,2
851,거리,2
852,도서관,2
853,사무소,2
854,따라서,2
855,체적,2
856,고민,2
857,상속,2
858,실현,2
859,이재명,2
860,지사,2
861,정신장애인,2
862,고려,2
863,방식,2
864,폐기,2
865,협동조합,2
866,아들,2
867,기아차,2
868,의적,2
869,미지,2
870,재도,2
871,근로계약서,2
872,하차,2
873,사각,2
874,지대,2
875,고등학교,2
876,대선,2
877,플랜트,2
878,연구원,2
879,유치,2
880,수정,2
881,효과,2
882,판사,2
883,금융,2
884,색출,2
885,어플,2
886,주부,2
887,사원,2
888,철폐,2
889,군무원,2
890,금지법,2
891,청구,2
892,찬성,2
893,구청,2
894,비위,2
895,면직,2
896,이의신청,2
897,임대주택,2
898,부지,2
899,제로,2
900,대합,2
901,전반,2
902,확장,2
903,종사,2
904,이후,2
905,면세점,2
906,사용,2
907,체인,2
908,단말기,2
909,급제,2
910,보상,2
911,지하철,2
912,장려,2
913,전기,2
