,Title,Date,count
192,미사일기지가 13곳이나 발견되었는데,18.11.13,16명
193,"대통령 전용기, 공군 1호기 구입합시다.",18.11.13,9명
194,"北미신고 미사일기지 보고서에…靑 ""北 '기만'이라는건 부적절",18.11.13,14명
195,멕시코 대통령 전용기 구매해주세요!,18.11.13,1명
196,북한 김정은이 또 악을 쓰면서 억지를 부리는데 어떻게 안 되나요?,18.11.13,16명
197,북한 삭간몰기지에 있는 미사일이 대한민국을 향해 놓였다는데청와대는 알면서도 DMZ 를 개방했다,18.11.13,7명
198,청와대는 '청와대 로펌'인가???,18.11.13,7명
199,김의겸파면,18.11.13,13명
200,1962년 군인사법 나이제한 항목 이젠 개선해야합니다.,18.11.13,1명
201,2만3천원짜리 전상수당,18.11.13,2명
202,왜 참전명예수당을 주지 않습니까?,18.11.13,15명
203,이제 제발 남북 평화 보다 우리 경제에 관심 좀.....,18.11.13,17명
204,일본과 단교해주세요,18.11.13,2명
205,김정은 남한 방문시 체포 처벌이 마땅한거 아닌가...,18.11.13,10명
206,김정은 남한방문 국민투표로 진행해주시기 바랍니다,18.11.13,10명
207,GP철수에 대해 재고해주셨으면 좋겠습니다,18.11.13,19명
208,문대통령씨 대체 나라다운 나라는 언제만드나요??,18.11.13,20명
209,통일 정책들은 핵 폐기 이후에 진행해야 합니다.국민 투표를 해 주세요.,18.11.13,18명
210,여호와의 증인들 싹다 유럽으로 보내버렸으면,18.11.13,12명
211,해병대 사령부와 국방부 본부 세종으로 이전합시다,18.11.13,2명
212,"연해주 고려인 자치주 건설하고, 미래 성장동력으로",18.11.13,1명
213,간도 연해주는 조선후기에도 우리땅이었다.,18.11.13,2명
214,비무장지대 내 GP 를 박물관으로 만들어주세요.,18.11.13,2명
215,전상수당 월 2만3천원 주는 나라,18.11.13,2명
216,전략 전술,18.11.13,2명
217,국민의 세금으로 북한에 퍼주는 임금,18.11.13,27명
218,민노총 대통령 청와대 정권의 상전이자 무법천지.,18.11.13,16명
219,적와대 입니까? 청와대 입니까?,18.11.13,29명
220,"참전명예수당이 호주는 월 250만원, 한국은 월 30만원",18.11.13,8명
221,"한끼 밥값도 안되는 23,0000원 전상수당",18.11.13,1명
222,이제 월남전투수당을 참전용사들에게 돌려주세요.,18.11.13,29명
223,나라를 지켜주는 분들에대한 처우개선 청원,18.11.13,5명
224,대통령님 참전유공자 보상이 30만원이라니 세계적 조롱거리 아닙니까?,18.11.13,4명
225,왜 참전명예수당을 주지 않습니까?,18.11.13,4명
226,왜 참전명예수당을 주지 않습니까?,18.11.13,1명
227,전상수당 월 2만3천원 주는  대한민국,18.11.13,3명
228,문재인 대통령님 한국이 발전할려면 군대 얼른 12개월 이하로 줄여야합니다,18.11.13,3명
229,현재 일본여행중 여권을 강도당했는데 그것을 제동생이 가지고있다고 현재저를 여권발급이 안된다고합니다.,18.11.13,1명
230,흰  귤박스 2만개,18.11.13,20명
231,참전명예수당  최소한 병장월급만큼은 줘야합니다.,18.11.13,3명
232,북한을 어디까지 믿어야 하는가?,18.11.13,21명
233,38을가로질러 진짜동서 고속도로을 만들면 민족화합에 어떨가요(휴전선.GP 청수지역엔),18.11.13,1명
234,김정은을 위한 헬기는 띄우고 대한민국 국민 목숨 살리는 닥터 헬기는 띄우기 힘든나라ㅜㅜ,18.11.13,22명
235,한민족체전과 민족한마당장터 도입 검토를 청원합니다,18.11.13,0명
236,일본. 반도체 생산에 필요한 불산 수출 제동,18.11.13,2명
237,북한이 핵미사일 계속 만드네요 사과를 하던지 뭐를 좀 하세요,18.11.13,10명
238,병사 월급의 정상화,18.11.13,4명
239,"맞짱 뜰 각오 하고 우리끼리 ""남북 평화통일 선언  "" 합시다.",18.11.13,18명
240,한국사 교과서 '간도의 영유권' 부분 수정 요청,18.11.13,14명
241,한반도의 평화 반대하는 세력은 역적인가요?.,18.11.13,1명
242,북한에게 그만 퍼 주십시요!,18.11.12,34명
243,감시초소철거를 반대합니다,18.11.12,8명
244,군복무중  군훈련간에 사고는 개인이 배상해라 말이됩니까?,18.11.12,131명
245,이게 나라냐??,18.11.12,15명
246,GP철거를 하지말아주세요,18.11.12,27명
247,GP철거하는 우리군이 남북평화 만드는 군인되길 기원!,18.11.12,3명
248,대한민국 감시초소 철거에 반대합니다.,18.11.12,10명
249,통일하겠으면 비핵화하지마라.,18.11.12,3명
250,북한에 퍼주기 멈추세요,18.11.12,59명
251,경비초소를 없애는건 안됩니다,18.11.12,14명
252,중국몽 및 중국에는 제대로 항의도 못하는 참여정부에게 말합니다.,18.11.12,17명
253,용산 기지 부지. 군인과 국가유공자를 위한 고시원(스터디센터) 개조 청원.,18.11.12,3명
254,북미회담이 또 지지부진한상태에서 또 중재자???,18.11.12,12명
255,중요합니다 ★대국민 필독★ 로스트아크,18.11.12,8명
256,"청와대에서 북한에 보내는 귤을 극비리로 포장 작업한 이유를 아시나요? 뭔가 숨겨야 할 이유가 있었겠지요..귤박스로 포장한 뭔가가 있었을거라는건 누구라도 생각할 수 있는 일이지요, 아니면 그렇게 극비리로 취급할 이유가 없었을테니까요.",18.11.12,25명
257,"일본의 반한,역사왜곡 , 방탄 소년단을 이용하고 있습니다.",18.11.12,17명
258,카플반대,18.11.12,16명
259,큘박스ㅠㅠ,18.11.12,9명
260,가짜뉴스 제재와 관련법이 심각합니다.,18.11.12,4명
261,휴가중 예비살인 행위인 음주운전에 의해 사망한 윤창호씨를 신속히 국가유공자로 지정하라!,18.11.12,13명
262,"문 대통령은 아예 북한에게 돈이나 식량,쌀을 퍼주지않았으면좋겠다",18.11.12,20명
263,대북제제 완하에 대한 생각..,18.11.12,9명
264,"생각해보니까 북한에 돈, 쌀,식량,지원하는것도 북한독재정권만 배부르게하는거아님??",18.11.12,18명
265,"사회복무요원 군사훈련이 아닌 인성교육,소양교육으로 전환하면 어떨까요?",18.11.12,3명
266,"일본은 OK, 한국은 NO..!! ▣☞ 고체연료 우주발사체, 사용후 핵연료의 재처리 및 시설..!!",18.11.12,3명
267,황장수 소장님 강의듣는 한국당의원들 태도!!!,18.11.12,4명
268,이적행위 적발 요청,18.11.12,3명
269,北전력 그대로인데 ‘3축’ 축소… “수도권 방어 구멍 우려”,18.11.12,9명
270,북한지원 그만 두세요!!,18.11.12,39명
271,강제징용과 위안부 문제가 해결될 때까지 일본여행 규제해 주세요,18.11.12,146명
272,귤상자에 귤 이외의 것이 담겼을것이라는 의심은 합리적 의심이다.,18.11.12,19명
273,대마도는 우리땅입니다.,18.11.12,15명
274,대한민국 국방정책은 자주국방을 위해 더욱더 강화하는 방향으로 구체적인 정책들이 실행 되어져야 합니다.,18.11.12,10명
275,세계유네스코 등록된 한라산에 김정은을 위해 헬기착륙을 검토한 원희룡 제주시사를 탁핵합니다,18.11.12,13명
276,중국인 입국자 심사 및 단속 강화,18.11.12,9명
277,GP철수보다는 차라리 최전방에 병력을 더배치하는게낫다고생각합니다 그리고 북한에 돈퍼주는것도 반대합니다,18.11.12,23명
278,문재인 정부는 왜 이렇게 나약하고 약해 빠졌는가?,18.11.12,16명
279,역사를 잊은 이에게는 미래가 없다면서요,18.11.12,7명
280,사회복무요원들에 대해서 말입니다.,18.11.12,5명
281,그많은 국방예산은 어디로 가나요?,18.11.12,43명
282,홍범도장군 유해 송환건,18.11.12,7명
283,대통령님 청와대 관계자님들에게 청원합니다.,18.11.12,17명
284,대한민국 국가위상,18.11.12,5명
285,북측과의 교류방향을,18.11.12,4명
286,"6개월복무 단기사병출신 이국종씨가 명예대위, 명예소령을 달고청와대초청시 정복착용하고 소령관등성명 댄것에대해 해명을 요청합니다.",18.11.12,14명
287,군 통수권자의 자격,18.11.12,7명
288,"자한당,보수단체들 국가내란죄 적용을 촉구합니다.",18.11.12,4명
289,앞으로 군대갔다온 젊은이에게 혜택주세요,18.11.12,17명
290,북한 전시태세,18.11.12,57명
291,병역기피는 여호와의 뜻이 아니다,18.11.12,21명
292,사회복무요원(공익) 4주 군사훈련 폐지 바랍니다.,18.11.12,7명
293,제아이 딸 박** 돌려 받고싶어요,18.11.12,2명
294,양심적 병역거부가 특정종교활동과  무슨 관계가있나요?,18.11.12,10명
295,군대좀 어떻게 해봐라,18.11.12,6명
296,적당히 퍼주세요 문재인씨,18.11.12,40명
297,나는 보복운전을 당했다 경찰은 들은 다덮었다,18.11.12,9명
298,병역거부 대체복무는 징벌적 대체복무가 되어서는 안됩니다,18.11.11,3명
299,대한민국 국군 모병제 전환,18.11.11,6명
300,국민세금으로 귤을 왜 니맘데로 보내냐? 귤박스에는 뭐 넣었냐?,18.11.11,30명
301,북한과 약속을 지키기위해 GP철수? 참내 어이없네,18.11.11,46명
302,대통령님 GP 철수가 왠 말입니까???,18.11.11,46명
303,일본과 단교합시다,18.11.11,15명
304,북한에 땡전한푼 주기싫다!!!!!!!!,18.11.11,30명
305,GP 철수를 반대합니다.,18.11.11,119명
306,이몽룡의 시조가 생각나는 요즘 국정 행보입니다.,18.11.11,7명
307,제주 감귤 2백 톤 평양준것 어려운 자국민도 챙겨야되지않나,18.11.11,46명
308,문 대통령님.. 지난번 문대통령님께 투표했습니다.. 그러나 이것은 아닌것 같습니다..,18.11.11,25명
309,난민들을 도와주세요.,18.11.11,5명
310,대한민국 수송기가 귤상자나 배달하는 택배 수송기로  전직했어요 ..!!,18.11.11,28명
311,나라위에 국민있고 나라아레 정부있다 이것이 민주주의다.,18.11.11,16명
312,태극기의 태극문양 크기를 일본국기(일장기)보다 크게 합시다.,18.11.11,3명
313,솔선수범,18.11.11,0명
314,타국에있는 대한민국국민을 살려주세요,18.11.11,7명
315,임종석을구속수사하라.,18.11.11,24명
316,통일 시켜주세요,18.11.11,2명
317,미세먼지 대책 한미 대규모 서해 합동훈련,18.11.11,5명
318,내년 사회복무요원(공익) 식비 인상을 건의합니다.,18.11.11,9명
319,귤수송은 대한민국 공군기로...,18.11.11,19명
320,문재인 대통령 님 제발 이것 좀 읽어주세요,18.11.11,11명
321,이제는 못참는다!!,18.11.11,12명
322,북한에 집착하는 이유 국민들이 알수있도록 방송에서 연설  요청 합니다,18.11.11,19명
323,북한 너무 미워하지 마세요,18.11.11,2명
324,1967년의 해군 당포함 격침사건의 사상자 39명중 인양하지 못한 28명의 유골 인양,18.11.11,4명
325,귤 2만톤,18.11.11,22명
326,DMZ 내 GP(감시초소) 파괴하지 말아주세요.,18.11.11,34명
327,정부에 제안하는 사회복무요원 제도 개선방안..,18.11.11,0명
328,북한 전쟁준비,18.11.11,16명
329,귤200톤을 보냈느데 그것을 북한주민 먹으라고 보냈다는데,18.11.11,21명
330,세금 폭탄,18.11.11,7명
331,국내 저소득층에게도 귤 좀 나눠주시죠,18.11.11,24명
332,GP도 철수 시키는데 그냥 예비군 민방위도 없애주세요,18.11.11,2명
333,진정한 통일을 원한다면 정치인들 교류가 아닙니다,18.11.11,2명
334,티비에 일본 연예인 못나오게 합시다!!,18.11.11,14명
335,한국대사관 폐쇄해주세요,18.11.11,5명
336,K팝 스타들아.....!,18.11.11,7명
337,문재인 이적행위 조사요청. 문재인 탄핵.,18.11.11,64명
338,문재인 대통령님을 빨갱이 매국노라며 거짓뉴스를 퍼뜨리는 유튜브 영상을 삭제해주세요,18.11.11,11명
339,정말 유~~능한 문재인 정부! 일본 좀 어떻게 해 봐요!,18.11.11,15명
340,지금까지 북한에 지원된 내용을 투명하게 알고싶습니다,18.11.11,34명
341,귤이 목구멍이 넘어갑니까?,18.11.11,26명
342,트럼프와 협상하기,18.11.11,0명
343,"남북 판문점 선언, 평양 선언 비준 철회 청원",18.11.11,13명
344,북한에 귤 200t 보내는것 대북제재 위반 아닌가요?,18.11.11,26명
345,평양에 보낸 제주산 귤선물에 대한 중대한 질의,18.11.11,11명
346,제주도 귤 200톤 북한에 보낸 이유가 뭔가요?,18.11.11,21명
347,도심 곳곳에 방치된 자전거 활용입니다,18.11.11,3명
348,방탄소년단 아니 방탄애국단 아닐까요?,18.11.11,7명
349,방탄소년단 아니 방탄애국단 맞지 않나요?,18.11.11,5명
350,남자만 군대 보내는것은 위헌이다!!,18.11.11,12명
351,대한민국 안보를  조금도 양보하면 안된다.,18.11.11,16명
352,문재인 대통령의 자진 퇴진,18.11.11,24명
353,옥류관 평양냉면 국내유치! 반대합니다!!!,18.11.11,16명
354,군대가고싶어도 못가,18.11.11,8명
355,박찬주 연금취소 해야합니다.,18.11.11,18명
356,최전방GP및화기철수는 위험합니다.,18.11.11,17명
357,과학기술장교 나이 만 29세로 상한해주십시요,18.11.11,1명
358,중국의 인공 강우 막아주세요.,18.11.11,3명
359,조현천...군인연금...몰수해야,18.11.11,17명
360,대한민국 표준화시간 GMT+8.5 지리적으로 적합합니다,18.11.11,0명
361,일본보다해군강화,18.11.11,3명
362,방탄소년단 표창장수여하자!군면제시키자!,18.11.11,4명
