,Title,Date,count
150,우리나라 세금으로 운영되는 공단은 세금을 제대로 써야 한다.,18.11.13,6명
151,실업률 낮추는 비법,18.11.13,1명
152,국회의원 월급 일한만큼 주세요,18.11.13,19명
153,임금체불 공소시효,18.11.13,4명
154,청년실업률 증가,18.11.13,2명
155,대통령님.. 주 52 근무제 철회해주세요..,18.11.13,10명
156,적폐청산 한다더니..'문팬' 카페지기가 유통 전문가? '연봉 1700만원' 코레일유통 이사 선임?,18.11.13,16명
157,퇴사 후 건강보험자격 상실처리에 대한 문제,18.11.13,5명
158,LG전자 서비스 불법 도급을 조사해주세요!!!!!,18.11.13,"1,122명"
159,계약직을 양산하는 아웃소싱 업체를 없애주세요,18.11.13,10명
160,청년들에게 광주형일자리를 만들어주세요.,18.11.13,5명
161,채용비리 근절 제안,18.11.13,4명
162,최저임금 산입법 전면 재검토 하라 (무조건적 밀어 붖치기식은 무효다),18.11.13,2명
163,현대백화점 통합교환센터 직원들 입금체불,18.11.13,21명
164,비효율 단기 일자리 정책 소상공인에게 지원해주세요,18.11.13,0명
165,카카오카풀의 목적이 무엇인가.엄격한 조사가필요하다.,18.11.13,8명
166,최저임금위원회를 해체하고 국회에서 최저임금 다시 정해서 나라 살려라. 국회 일좀하자,18.11.13,3명
167,삼림 가득한 갈비제거사업에 대한 제안,18.11.13,1명
168,"최저시급인상,52시간 정책은 경제를 망하게 한 정책이다. 망한걸인정하고 개선방안를 내놓던지.  인정못할꺼면 물러나라",18.11.13,10명
169,외국인 f4비자 취업제한해주세요노동부일자리소개개탄,18.11.13,7명
170,건설노동자 출근 현장 막지 말아주세요(일당받아야 살수있어요),18.11.13,4명
171,모든 공무원 시험의 한국사 과목은   한국사 능력검정시험으로 통일해야 합니다.,18.11.13,3명
172,외국처럼 교사들 방학때 임금 삭감해야,18.11.13,12명
173,한국의 의사 수가 OECD 꼴지입니다.,18.11.13,7명
174,"영양사vs영양교사, 상담사vs상담교사, 간호사vs간호교사",18.11.13,12명
175,예비교사 임용절벽 해소 교원 정년단축,18.11.13,4명
176,교사가  아직도 박봉입니까?,18.11.13,8명
177,임용절벽 해결책   교사 정년 단축에 있습니다.,18.11.13,5명
178,핸즈코퍼레이션 노동자의 대량해고를 부르는 해외투자 막아주세요.,18.11.13,305명
179,청년내일채움공제 통장을 사회초년생뿐만아니라 계약직으로 일했던사람이나 받지못했던 사람들도 되게끔해주세요,18.11.13,1명
180,심각한 내수 경제 일자리 문제와 최저임금,18.11.13,7명
181,여성부에 남자 직원 반이상 체워주세요,18.11.13,3명
182,카풀하는 사람들은 서비스가 다를꺼같나?,18.11.13,7명
183,"무너저 가는 토목,건설 업종",18.11.13,7명
184,LG전자 불법하도급 조사를 당장 시작해 주세요. A/S기사들 죽어갑니다.,18.11.13,142명
185,"유치원,어린이집미술교사",18.11.13,3명
186,불체자고용업체에1인당1천만과징금을. .단속권은경찰에게도!,18.11.13,4명
187,자가용 카풀 반대 서명,18.11.13,18명
188,일용직 건설근로자공제회 퇴직금,18.11.13,4명
189,불법체류자 추방해 주세요,18.11.13,17명
190,고용 허가제에 대해,18.11.13,0명
191,한부모자녀의 고충,18.11.13,10명
192,토요일유급제,18.11.13,1명
193,"[최종본]""기회는 평등할 것입니다."" 라고 하신말씀 지금 현재는...???",18.11.13,5명
194,"""기회는 평등할 것입니다."" 라고 하신말씀 지금 현재는...???",18.11.12,3명
195,카풀반대,18.11.12,46명
196,청년내일채움공제,18.11.12,1명
197,기초수급자&국민연금,18.11.12,6명
198,카플을 반대합니다,18.11.12,12명
199,간호사의 처우개선이 시급합니다.,18.11.12,0명
200,유치원교사도 퇴직금을 받을수 있도록 해주세요,18.11.12,4명
201,삼성의 x! 삼성바이오의  폐륜짓에 특혜주지마라!,18.11.12,7명
202,최저시급 1월달에서7월달로 유예하는법안을 김 관영의원이 발의하고 있습니다.,18.11.12,3명
203,안보이는 청계천 한쪽 귀퉁이라도 좋으니 65년 역사를 이어가게 해 주십시요란 청원제목에 관심 부탁드립니다..,18.11.12,6명
204,카플반대,18.11.12,18명
205,불법카풀앱 반대,18.11.12,22명
206,공공기관 채용과정상 오류 전수조사,18.11.12,6명
207,카풀반대,18.11.12,12명
208,먹고살기힘듭니다.하루버티는것도힘듭니다.,18.11.12,8명
209,국립중앙의료원 채용 비리 다시하번 조사부탁드려요,18.11.12,2명
210,말도 안되는 회사 복귀 전화,18.11.12,1명
211,일자리 정책 1순위 시행해주세요,18.11.12,1명
212,카풀반대,18.11.12,39명
213,IBK 국책은행 기업은행 진실!!!!!,18.11.12,23명
214,소득주도성장이라는 거짓말좀 그만 했으면 좋겠습니다,18.11.12,17명
215,깨끗하고 공정하고 실질적인 정규직 전환을 ibk는 실행하라,18.11.12,3명
216,3D업종 안전문제에 대한 대책,18.11.12,1명
217,"337618님~~~전산회계 자격증 따서 경리(아파트, 회사)로 가면 될 것 같네요",18.11.12,1명
218,나라를 위해 일하자. 자기의 신념을 위해 일하지 말고~~~,18.11.12,3명
219,경영상황 악화(민간기업)로 인해 15년 7개월 근무 후 퇴직하게된 40대 초반 여성은 지원하거나 갈 수 있는 일자리가 없습니다. 도와주세요..,18.11.12,2명
220,현대차 노조는  취업희망자들이  기회를 갖도록 협력해야 한다,18.11.12,3명
221,귀가 있고 눈이 있다면 경제가 어떻게 망해가고 있나를 보고 국민들 힘들지 않게 하도록 합시다,18.11.12,18명
222,경제정책이 잘못되었다면 돌아가야 한다. 계속 가다가는 졸망한다. 지금도 힘들다,18.11.12,10명
223,카카오 택시 카풀 반대 운동,18.11.12,58명
224,공무원 체력시험 좌전굴없애주세요,18.11.12,1명
225,국민연금 개혁에 정년연장은 애써 외면하는지,18.11.12,2명
226,● 우리가 복수하는 방법은 애를 낳지않는 방법밖에 없다 으 아침부터 취하자 청년들이 잘못한게 아니다 시험에 떨어진게 아니다 노력이부족한게아니다 청년들이여 이나라는 미래도 정의도 없는 세습양반 상놈천민의 사회다 아무리 노력해도 성적이 좋아도 고용세습세력 일자리약탈세력 그리고 이들을 모두 집행유예 풀어주는데 뭘할수있나요 결혼도 하지말고 애도 낳지말고 그냥술이나먹으면서 살수밖에 일자리공약을 믿은 청년들은 죄가없다 인구감소로 강남부동산 개폭락하길 신이라는게 있다면 빌어본다 ,18.11.12,5명
227,한국 타이어는 죽음에공장이 아닙니다.,18.11.12,1명
228,현대차 노조는 취업희망자들이 기회를 갖도록 협력해야한다,18.11.12,5명
229,부산 해운대 **요양병원 휴업? 패업?,18.11.12,3명
230,중소기업 이윤 보장,18.11.12,1명
231,문재인이 창출한 신규 일자리,18.11.12,8명
232,청년정책?? 누군주고 누군안주나?? 정규직전환??,18.11.12,3명
233,카카오 택시 카풀 반대 합니다.,18.11.12,161명
234,일자리대란알고있나..듣기나했나..,18.11.12,7명
235,신한은행 도급회사 신한서브 갑질 피해자입니다.,18.11.12,1명
236,에듀이당이라는 교육원에서  온라인 교육을 실시 하였는데 시험 보는 도중 일이 생겨 시험을 못치르게 되었습니다,18.11.12,0명
237,공매도 폐지하라.국민들 죽어간다.국민의소리를 묵살사지마라.,18.11.12,10명
238,청원경찰 주52시간,18.11.12,4명
239,내년최저임금인상 경기불황현장상황 특단의결정해야,18.11.12,3명
240,공공기관 채용비리 엄정수사하고 강력하게 처벌하라!!!!,18.11.12,14명
241,보건소 방문간호사 고용안정을 부탁드립니다.,18.11.12,7명
242,"공기업 비정규직 정규직화, 유기계약직 무기계약직 전환.",18.11.12,6명
243,문재인 집권2년차인데 ....,18.11.11,21명
244,안보이는 청계천  한쪽 귀퉁이라도 좋으니 65년 역사를 이어가게 해 주십시요.,18.11.11,154명
245,주휴수당 폐지해주세요,18.11.11,13명
246,대통령님 도대체 뭘했길래 일자리가 없습니까?,18.11.11,21명
247,여성에게 화장실갈때 보고하러 가라고 예기한다는데  직장내 성희롱 아닌가요?,18.11.11,5명
248,"교사, 공무원, 공기업 임금을 OECD 평균 수준으로 내려 주세요.",18.11.11,17명
249,카풀 반대 청원합니다,18.11.11,27명
250,대통령님께 올리는 글!,18.11.11,2명
251,일자리 창출하기 전에 고용촉진지원금 부터 폐지하세요/,18.11.11,2명
252,경제정책 간단하다! 독과점경제구조 깨면 다 해결된다!,18.11.11,0명
253,외상환자  돌볼 준비안된  국가! 국민안전 논하지마라!,18.11.11,5명
254,다시는 장하성 처럼 독선적 인물이 경제를 말아먹는 사태가 반복되어선 안 됩니다.,18.11.11,6명
255,구로동 이나 대림동 미세먼지,18.11.11,5명
256,일반노무기술자에대한 실태파악,18.11.11,2명
257,'재도약'을 위한 '재교육'이라는 사회안전망 구축이 필요합니다,18.11.11,0명
258,행정갑질로 멀쩡한 어린이집 폐원지경 이르도록 할 수는 없는 것이지요.,18.11.11,6명
259,대한민국 미래! 국민ㆍ소상공인ㆍ소기업ㆍ벤처에 있다!,18.11.11,3명
260,"국민은   명령한다!    ""대통령    문재인은     앞으로    청와대    일자리    상황판을     한달에    한번     직접      국민에게     브리핑하라!""",18.11.11,17명
261,용역업체 관리및감독,18.11.11,0명
262,경제리더십,18.11.11,3명
263,"진정한    선진국은   힘든    육체노동자가   정당한   댓가를    받는것!   한국은   ""양아치    선진국!""",18.11.11,6명
264,정부는    각종일자리를    제공해가며   국내    중국인   숫자를    늘려가는   이유를     설명하라!,18.11.11,5명
265,일자리가 없어  문젠가요 아님 힘든일은 싫은건가요,18.11.11,6명
266,자가용카풀반대,18.11.11,20명
267,"인도   단체관광비자    검토,    부부가    쌍으로    나라를    말아먹는구만!",18.11.11,6명
268,콜센터 직원도 사람입니다. 도와주세요,18.11.11,3명
269,삼성생명의 횡포 왜 비호되고 못건드리는가?,18.11.11,5명
270,정부는   건설업    기초안전보건교육증으로     국민에게   사기치는     한국산업안전보건공단을     폐쇠하라!,18.11.11,2명
271,카카오카플반대,18.11.11,44명
272,세금내는건 우리나라인데 건설현장가면 헷갈려요,18.11.11,13명
273,카풀택시도입을반대합니다.,18.11.11,22명
274,"불체자    천국,    뭐?    일자리를    만들어!    중국인들    일자리?",18.11.11,14명
275,"불체자35만에    단속인원257명,    죽일놈의    정권!",18.11.11,15명
276,탄력근로제국회가결하면(한.민)노총파업지지해주세요,18.11.11,6명
277,지방주요도시에 더 강력한 개발정책이 필요합니다,18.11.11,3명
278,공인중개사시험 너무쉽습니다 상대평가나 어렵게내주시길바랍니다,18.11.11,15명
279,69세 장애인 일터를 지켜주세요,18.11.10,4명
280,종로 고시원 화재의 희생자들인 중 장년층 실업 주거문제도 신경써주세요,18.11.10,4명
281,"합법,불법을   불문하고   외국인을    위한   일자리   정권!     ""밥이    목구녕으로    쳐넘어가냐?""",18.11.10,8명
282,대통령님! 우리가 촛불을 들었습니다.! 그런데 정권이 바뀌어도 오히려 더 절망의 고통으로 몰고가고 있습니다.,18.11.10,17명
283,정년연장650세로 지금당장해야,18.11.10,6명
284,국민들에게 청원글을 올립니다,18.11.10,6명
285,일방적인 정규직 전환 차라리 없던걸로 해주세요,18.11.10,5명
286,고용촉진지원금이 고용을 방해하는 원흉이 되는 것을 방지하여 주십시요,18.11.10,2명
287,자가용 카풀반대,18.11.10,84명
288,문재인은    밥이    목구녕으로    넘어가는가!,18.11.10,18명
289,청년취업율 얼마나 더 떨어뜨려야 되나요?,18.11.10,7명
290,공매도 처벌바랍니다.,18.11.10,12명
291,노동시간 단축으로 편법이 늘어나는 것을 막아주십시요.,18.11.10,4명
292,갑작스러운 해고통지서,18.11.10,3명
293,카풀반대청원,18.11.10,36명
294,인천공항 이용경험 및 건의사항,18.11.10,3명
295,네이버 부동산 업자상대로 갑질,18.11.10,1명
296,육군사관학교 폐지,18.11.10,3명
297,카풀반대,18.11.10,33명
298,■ 불쌍한 청년들 살펴주세요 일자리약탈로 개고생알바 밤샘공부 해도 친인척 채용비리로 억울하게 탈락한 수십만 청년들에 관심좀 가져주세요 촛불혁명자부심도 사라져가네요 국민은행 일자리약탈범죄자들을 집행유예로 풀어주고 이제는 나몰라라 북한과 한번에 수십억드는 외교여행만 즐기는거 같으니 수백만 청년들은 이제 기댈데도 없고 분노와 좌절로빠집니다 이런데 결혼하고 애낳겠습니까 인구감소로 부동산가격이 3분1로 대폭락한 일본이 안보입니까,18.11.10,8명
299,탄력적 근로시간제 반대합니다.,18.11.10,4명
300,억울합니다. 갑질로 부터 제삶의 터전인 **스터디를 지켜주세요,18.11.10,111명
301,일용근로 노동자의눈물(퇴직금),18.11.10,10명
302,중국인들에게 일자리 창출????,18.11.10,14명
303,블라인드 채용 하는곳이 많았으면 좋겠습니다.,18.11.10,4명
304,카카오 합승반대,18.11.10,21명
305,카풀반대,18.11.10,33명
306,제29회 공인중개사 시험 문제 오류에 대해 해결하여 주세요,18.11.10,496명
307,건설교통부장광 바꾸면 안되나요?,18.11.10,3명
308,카풀반대,18.11.10,19명
309,■국민은행(회장손녀채용) 정규직 친인척채용 비리 그룹전체조사필요 계열사 하청기업에 친인척 채용 비리 전부조사 연루된 정규직원 파면 하라 고용세습 온상 채용비리 일자리약탈기업의 표본 계열사 하청 기업 전수조사 연루된 정규직 파면 하라 한국전체가 이런비슷한 행태 개고생알바 밤샘공부 해도 일자리 약탈 당하는데 국가 민족의 미래 젊은이 들을 이렇게 대우해서 국가의 미래가 있는가 가짜사기 일자리정부 오명을벗기위해 제발 진실하게 행동으로 보여라,18.11.10,4명
310,국가근로수당 좀 올려주이소,18.11.10,0명
311,IT 노동자의 불법파견을 없애주세요...!!!!!,18.11.10,5명
312,문재인 대통령님,18.11.10,2명
313,뇌전증 환자를 도와주세요,18.11.10,5명
314,대통령님께 드리는 글,18.11.09,2명
315,유시민 행복해 보이네요. 정계복귀 시키지 마세요,18.11.09,5명
316,사법고시를 부활시켜주세요.,18.11.09,63명
317,국민을 기만한 장하성을 처벌해 주세요,18.11.09,5명
318,통장발급강화좀 풀어주세요,18.11.09,9명
319,코시 편파해설 잘라주세요,18.11.09,2명
320,최저시급을 낮춰주십시오!,18.11.09,10명
321,동행이라는 프로를 보면 52시간제가 마냥좋은건 아니라고 생각합니다..,18.11.09,2명
322,불법체류자 추방해주세요,18.11.09,13명
323,문재인 대통령은 공정경제를 말하기 전에 공정 채용을 지켜주십시오.,18.11.09,9명
324,일자리에 쓰인돈 감사합시다,18.11.09,5명
325,로스쿨에서 얻은교훈은 절이싫으면 중이떠나야한다는점입니다.,18.11.09,1명
326,변호사시험5탈제를 풀어주시지 않는 이유가 무엇입니까?,18.11.09,3명
327,카카오 카풀 반대,18.11.09,83명
328,한국수자원공사 임금피크 제도 철회,18.11.09,3명
329,사립유치원 교사들을 도와주세요,18.11.09,5명
330,외국인  고용과 일자리 창출에 대하여,18.11.09,2명
