,Title,Date,count
554,모든 범죄자들의 신상을 공개해주세요,18.11.09,12명
555,광주.전남 조폭 건달들 소탕해주세요,18.11.09,12명
556,저는 청각장애인 이며 억울한 사연을 청원합니다.,18.11.09,12명
557,억울하게 떠나신 저의 아버지의 원한을 풀어주세요,18.11.09,"317,568명"
558,모든  공기업 사기업 채용시 부모 형제 직업란 삭제 요청,18.11.09,4명
559,청와대는 페미니스트 지지 선언에 대해 책임을 지시기 바랍니다.,18.11.09,8명
560,사실적시 명예회손죄는 없어져야 합니다.,18.11.09,3명
561,가해자을위한법 썩은법관들모조리 바꿔야됀다.,18.11.09,6명
562,여호와의증인 이자들 말은 곧 법이다,18.11.09,20명
563,평창여자컬링팀킴 에 억울함을 풀어주기 바람니다,18.11.09,286명
564,심신미약 감경 조항 개정 및 폐지에 대해 강력히 청원 드립니다.,18.11.09,14명
565,사주(생년월일시)로 뇌(생각)마저 해킹하는 엽기인간 심부름센타(흥신소)를 고발합니다,18.11.09,3명
566,몸짱 소방관 달력 성상품화 청원합니다.,18.11.09,3명
567,"불륜, 외도에 한 가정이 파괴되고 자녀들이 고통받고 있는데 그 불륜을 방조하고 부추기는 사회! 강력한 대책을 마련해 주세요!!!",18.11.09,23명
568,밀양 집단 성폭행 사건에서 피해자를 우롱했던 황OO경장의 퇴진시켜야합니다,18.11.09,55명
569,김해 간호사 자살사건,18.11.09,23명
570,대통령은 직장따돌림 법안에 지대한 관심과 언급좀 하세요..,18.11.09,3명
571,"만18세 이하 미성년과 성관계후 ""합의하에 이루어졌다"" 라는 부적절한 변명을 못하도록 법을 개정해 주십시오!",18.11.09,20명
572,"만18세 이하 미성년과 성관계후 ""합의하에 이루어졌다"" 라는 부적절한 변명을 못하도록 법을 개정해 주십시오!",18.11.09,9명
573,춘천지방법원의 만행과 개인회생 36개월 단축소급 전국으로 시행하라,18.11.09,16명
574,여성가족부 강제 사퇴,18.11.09,10명
575,정부는 국민의 목소리를 들어주세요.,18.11.09,7명
576,"동성애집회,퀴어집회 금지 시켜 주세요.",18.11.09,23명
577,여성전용 임대주택 정책을 폐지하라!!!!!!!!!!,18.11.09,6명
578,현재 대한민국 군대의 개혁의 필요성,18.11.09,5명
579,학생인권 제한조치가 필요합니다,18.11.09,3명
580,이명박근혜대통령 무기징역에 처해 주세요.,18.11.09,17명
581,거제도 50대여성 폭행범 신상공개를 촉구합니다.,18.11.09,19명
582,"국민을 개,돼지로 여기는 청와대와 민주당내 패권싸움에 하루하루가 병들어갑니다 촛불을 들었던걸 후회하고 있습니다",18.11.09,21명
583,도를넘은 양성간 싸움을 끝내주세요..,18.11.09,4명
584, 이유나 알려달라,18.11.09,31명
585,디아블로 모바일 프로젝트 폐지시켜주세요,18.11.09,1명
586,일반시민 개인핸드폰 괴소문 명예훼손 및 지시수행 가해 막아주세요,18.11.09,1명
587,1인 비혼 남성도 지원해주세요,18.11.09,10명
588,예비 성범죄자 사이트 폐쇄요청합니다.,18.11.09,3명
589,여러 인터넷사이트들의 일방적인 명예훼손을 막아주세요,18.11.09,4명
590,"조폭의 이유없는 괴로힘으로 개인사생활과 경제활동이 불가하여 생계가 막막, 도와주세요",18.11.09,14명
591,부하 여군을 강간한 두 명의 해군 간부를 처벌해주십시오.,18.11.09,"121,705명"
592,성 차별 & 성 평등,18.11.09,5명
593,국가에서 불법 동영상 필터링 담당해주세요,18.11.08,5명
594,이재명 경기도 지사와 해경궁 김씨인 부인 김혜경 씨가 억울함을  호소하고  있습니다,18.11.08,11명
595,양진호 회장같은 사람을 처벌합니다,18.11.08,13명
596,11월 4일 제주 모녀 비극 사건이 다시는 일어나지 않도록 청원합니다,18.11.08,14명
597,지역차별없는 개인회생인가후 소급적용을 부탁드립니다,18.11.08,18명
598,조두순 못나오게 해주세요,18.11.08,84명
599,2년이라는 시간이 뉘집 개이름이 아닙니다.,18.11.08,3명
600,종교적 이유의 병역기피는 신의 뜻이 아니다,18.11.08,16명
601,성범죄자 때문에 걱정돼요.,18.11.08,5명
602,병역기피 양심적 비양심적의 판단 기준은 ???,18.11.08,5명
603,시청 근무 무기계약직 실태조사 실시 요청,18.11.08,5명
604,MBC는 나쁜 친구,18.11.08,5명
605,몰카사건 솜방망이처벌 법은 가해자의편인가요?,18.11.08,54명
606,울산 시내 버스 기사를 고발합니다.,18.11.08,7명
607,KT service 계열사보다는 하청입니다,18.11.08,1명
608,再) 효과적인 성매매근절을 위하여 포주와 성구매자만 처벌하는 노르딕 모델을 도입해주세요,18.11.08,"16,135명"
609,긴급구조요청!!! 아빠 5세 아이 폭력과 아사로 죽어갑니다,18.11.08,1명
610,이런 미친 판결이 나오다니.,18.11.08,22명
611,임금체불관련,18.11.08,5명
612,조두순의 출소를 반대합니다.,18.11.08,720명
613,국가인권위원회를 폐쇄시켜주세요,18.11.08,14명
614,양진호회장의  폭행부분은  단순폭행죄가  아닌  근로기준법(폭행)위반이다. 경찰은 제대로 혐의를 적용하라!!,18.11.08,24명
615,사기꾼의 명예를 인정하는 법을 없애 주세요!,18.11.08,7명
616,학원원장 여중생과 30여차례 성관계,18.11.08,51명
617,최영애인권위위원장해임청원,18.11.08,11명
618,눈에 넣어도 안아픈 내자식이 저도 모르게 비소가 축적이되었습니다.,18.11.08,65명
619,직장괴롭힘법안 대통령이 직접 챙겨 하루라도 빨리 통과시켜라,18.11.08,4명
620,남자를 호구로 보는 정부는 반성하라!,18.11.08,3명
621,다문화 환경에서도 민족의 정체성을 유지해 갈 수 있을음 연구하고 대비하길 바랍니다.,18.11.08,2명
622,남자가 호구 인가,18.11.08,3명
623,피해자.신상정보.금지시켜주세요.,18.11.08,4명
624,"사법농단 관련자들을 ""내란죄""로 기소하라.",18.11.08,4명
625,타인의 개인 신상을 무분별하게 공개하는 인스타 판매자를 엄격하게 처벌해주세요,18.11.08,"3,106명"
626,음주 후 저지른 범죄를 좀더 무겁게 형벌을 내려주세요,18.11.08,14명
627,의사교수가 신체감정 법원 3차 허위제출 과 공무원 계획적인범행 피해를 당했습니다,18.11.08,0명
628,전국대학생진보연합 책임자들을 처벌해주세요.,18.11.08,19명
629,4억에 6개월이면 저도 4억 사기치고 6개월들어가서 살고싶네요.,18.11.08,8명
630,범죄를저지르고 교도소가면 끝인가요?,18.11.08,11명
631,건설근로자,18.11.08,2명
632,직장내 괴롭힘.. 남 얘기가 아니었어요,18.11.08,10명
633,근로자 산재 권리 보상 의무화 추진 바랍니다.,18.11.08,3명
634,가정폭력피해자및가정폭력으로이혼 준비중인여성분,18.11.08,14명
635,그루밍 성범죄자 고발,18.11.07,96명
636,여성가족부에게 들어가는 쓸데없는 지원금을 줄요주세요.,18.11.07,14명
637,그루밍 엉범죄자 고발,18.11.07,29명
638,성범죄수 들의 재범에 대해서,18.11.07,0명
639,교회10대 상습범들,18.11.07,20명
640,학교안 청소년 인권을 지켜주세요.,18.11.07,9명
641,교회를 나라에서 추방합시다. 나라의 종교의 한개만으로도 충분합니다. 성폭행 추행하는 교회(개신교)는 없어져야 합니다.,18.11.07,4명
642,온라인 실명제 및 처벌 강화,18.11.07,2명
643,직장내 괴롭힘..  남 얘기가 아니었습니다,18.11.07,11명
644,타투이스트도 예술가입니다. 타투 합법화해주세요,18.11.07,7명
645,미성년자성폭력,18.11.07,7명
646,대형교회 세금징수부탁드립니다,18.11.07,29명
647,성매매근절을 위한 획기적인 방안.,18.11.07,3명
648,대한민국 군 인권침해 문제,18.11.07,4명
649,개신교의 정치 수단화를 규탄합니다!,18.11.07,6명
650,교복과 관련된 학생인권,18.11.07,10명
651,청소년법폐지 및 성범죄 처벌 강화,18.11.07,24명
652,사실적시 명예훼손 조항에 관련하여 수정을 요청드립니다.,18.11.07,4명
653,반부폐 경찰관들의 조직적인 적폐 어떻게 이런일이,18.11.07,3명
654,민사소송 재판서에도 개인정보 보호가 필요하다고 생각합니다.,18.11.07,3명
655,(셧다운제폐지 요청),18.11.07,5명
656,술 취한 여성 안심 귀가 서비스를 국가에서 제공해주세요.,18.11.07,2명
657,법 강화해 주세요 제발,18.11.07,14명
658,양진호 가역한 처벌 바랍니다,18.11.07,35명
659,일본을 욕하기전에...,18.11.07,1명
660,대한민국 남자는 언제까지 호구여야 합니까? 대통령 답변하세요,18.11.07,13명
661,국회의원 썬그라스법,18.11.07,4명
662,군병역거부자(양심적거부자)들 대체복무는 5년은 되야합니다.,18.11.07,31명
663,천안서북경찰서 황다하경찰을 처벌하고 해당 사건을 재조사를 해주십시요!,18.11.07,31명
664,시청각 장애인들의 '영화 감상의 권리'를 보장해주세요.,18.11.07,34명
665,경찰 공개경쟁 채용 시 공정한 선발 방법 요구합니다.,18.11.07,1명
666,조건만남 뿌리뽑자,18.11.07,6명
667,"<국민심판 위원회> 신설, 국민이름으로 처단하자",18.11.07,4명
668,직장괴롭힘 방지법안 하루라도 빨리 통과해주세요 ..,18.11.07,3명
669,"여성부는 고 장자연 사건,여연예인 강제 성상납.접대 폭행 이런 인권 문제에 관해선 관심이 없나요??ㅠㅠ",18.11.07,11명
670,드디어 양**가 잡혔습니다.,18.11.07,28명
671,아이들이 행복해야 좋은나라 입니다. 문제인 대통령님 아이들을 지켜주세요!,18.11.07,5명
672,직장 내 괴롭힘 금지법 빨리 제정해 주세요.,18.11.07,4명
673,과거에대한 정부의 국민에대한 사과,18.11.07,0명
674,빨리 구속해라. 법앞에 평등하다,18.11.07,33명
675,페미니즘을 없애야 합니다!,18.11.07,5명
676,며느리는 노예다~~~~~~~~~~~~^^^^,18.11.07,12명
677,국민 여러분 문대통령과 더불어민주당을,18.11.07,40명
678,cj대한통운 어떤 택배기사의 이상한 고객 응대 행태를 고발합니다~,18.11.07,1명
679,장애인인식교육강화,18.11.07,2명
680,강서구 피시방 살인사건,18.11.07,1명
681,대전 지방 검찰청 문제가 많습니다.,18.11.07,0명
682,이 불경기 많은 공무원  먹여 살리기 힘들어 허리가 휜다,18.11.07,18명
683,음주 폭력으로 경비원 뇌사 상태에 빠뜨린 주폭 강력한 처벌 원합니다.,18.11.07,39명
684,양** 언제 잡을꺼냐?,18.11.07,41명
685,5. 18 성폭행가해군 반드시 의법조치로 엄중한 책임물어야 한다,18.11.07,14명
686,해남 50대 주부 살해범에게 관대한 사법부,18.11.07,126명
687,막나가는 콜센타 직원들 ... 그리고 보호 자동맨트,18.11.07,6명
688,양**  회장을 중징계을 처벌햐 주십시요,18.11.07,47명
689,정부의 무책임한 인권타령이 국민들을 더 힘들게 하고 있다.~~~^^^,18.11.07,14명
690,사회적 성 불평등을 조장하는 세노비스 및 온라인 광고 대행사에게 강력한 처벌을 요구합니다,18.11.07,5명
691,대졸자도 바퀴벌레 취급하는 우리카드 콜센터 처벌 청원합니다.,18.11.07,3명
692,환경 미화 노동자의 삶을 국민이 짊어지게 해라!,18.11.07,1명
693,국가인권위 해체 청원합니다.,18.11.07,18명
694,보험설계사는 수당(인건비)을 절대 100프로 못받습니다.,18.11.07,5명
695,성매매 단속을 그만해주세요. 성매매는 비난 받을일이 아닙니다.,18.11.07,2명
696,본성적 욕구에 대해 요청합니다.,18.11.06,4명
697,"워마드 옹호 한서희를 배척하고 남혐, 여혐을 방지할 대책을 고안해주십시오.",18.11.06,8명
698,여성가족부를 폐지해주세요,18.11.06,8명
699,"한서희와 관련된 의미없는 기사를 금지하고 사회가 더 썩지않도록 극단적인 남혐,여혐 행동을 방지할 대책을 고안해주십시오",18.11.06,4명
700,일제 강제징용 피해자 추가 접수해 주세요,18.11.06,6명
701,노동자가 당연히 받아야할돈을 당당히 받게 해주세요,18.11.06,6명
702,대통령님께,18.11.06,14명
703,군필자 비하하는 예능 처벌 바랍니다,18.11.06,12명
704,모든 병역기피는 비양심적 !!!,18.11.06,10명
705,주말좀 늘려주세요,18.11.06,4명
706,일제 강제징용 피해자 추가 접수해 주세요,18.11.06,2명
707,존경하는 대통령님께 건의 드립니다.,18.11.06,21명
708,(주)****도어와 팀장의 갑질과 폭행으로 고통받는 저의 인권을 되찾아주세요,18.11.06,242명
709,친일,18.11.06,1명
710,요즘 미투 운동으로 과거에 있었든  성 추행등이  이슈가되고  법을 강화하면서 처벌하고 있는데 왜  가정을 파괴하는 불륜은 처벌할수 있는 법을 폐지 하였을까  지금쯤 부활이 필요한 시점이 아닐까?,18.11.06,9명
711,직장내괴롭힘방지법을.통과시켜라,18.11.06,4명
712,"종교단체에서 20대 여성대상,그루밍 성폭력이 빈번하게 일어나고 있다! 강력한 처벌을 바란다...혈세먹고 방관하는, 여성부 해체를 제안한다",18.11.06,41명
713,대통령,18.11.06,3명
714,유병언의 수사에 대하여 알고 싶습니다,18.11.06,3명
715,성평등교육을 실시합시다,18.11.06,6명
716,장애인 이동권 보장을 강력히 요구합니다.,18.11.06,11명
717,"심신미약ㆍ장애를 통한 범죄 형 감형, 과연 이대로 괜찮을까요?",18.11.06,9명
718,강서구 PC방 살인사건,18.11.06,4명
719,엔터테이먼트의 성희롱,18.11.06,937명
720,세금을 좀먹는 여성시위 금지합시다!!!,18.11.06,5명
721,"불륜, 외도에 한 가정이 파괴되고 자녀들이 고통받고 있는데 그 불륜을 방조하고 부추기는 사회! 강력한 대책을 마련해 주세요!!!",18.11.06,730명
722,웹하드/양** 관련 청와대 답변 너무 부실-재답변 요구,18.11.06,24명
723,양**를 법률 대리한다면 법적 양심이 살아있다고 볼 수 있을까요?,18.11.06,7명
724,"서 병 수(전. 국회의원), 김 무 성(현, 국회의원)을 등에 업고, 장선덕(부경대 총장)을 회사 고문으로 영입하여 24년된 ㈜지리산찬샘이 생수공장을 강탈한 로라김(부경대교수)을 고발합니다.",18.11.06,74명
725,아이들이 행복해야 좋은 나라 입니다. 한부모 가정 엄마 아빠에게 힘을 주세요! 양육비 미지급은 범죄 입니다.,18.11.06,13명
726,중국교포 외국인 등록증 연장 중 전입 신고 안 하여 80만원 벌금! 법무부에게 묻고 싶습니다!,18.11.06,2명
727,병역거부자의 36개월 대체복무를 반대합니다.  복무는 최소 40개월이 되어야 합니다.,18.11.06,45명
728,여성 학대,18.11.06,3명
729,종교인 성폭행 강력 처벌 해주십시오(인천 ***교회 김** 목자),18.11.06,988명
730,동일범죄 동일처벌 합시다,18.11.06,4명
731,분당경찰서장을 구속하라,18.11.06,46명
732,정부가 주도하는 페미 발언에 남성은 노예가 되고 있습니다.,18.11.06,16명
733,심신미약이라는 이유로,18.11.06,18명
734,징계무효소송 후 해고됐는데 여기다 소송비용까지 청구됐습니다,18.11.06,0명
735,군간부의 갑질을 확인해 엄벌해주세요,18.11.06,9명
736,윗층 할머니를 즉단 **시켜주세요,18.11.06,6명
737,보험사기,18.11.06,1명
738,"'유흥탐정'으로 실체 드러낸 무법지대 성매매 포털사이트, 강력히 단속해주시길 바랍니다!!!",18.11.06,"3,048명"
739,카카오톡으로 주민센터 복지 문의,18.11.06,3명
740,아동 인권을 보호합시다.,18.11.06,2명
741,며느리는 노예다.~~~~~^^^^,18.11.06,10명
742,전국적인 조직을 가진 중상모리배 세력의 인권유린,18.11.06,2명
743,춘천지방법원의 만행과 개인회생 36개월 단축소급 전국으로 시행하라,18.11.06,15명
744,인권을 가졌다고 대한민국 국민의 권리를 가진 것은 아닙니다.,18.11.06,8명
745,"""위안부 소송 이렇게 막겠다""..'양승태에 보고' 확인 - 연좌제(collective punishment) 부활",18.11.06,3명
746,환경 미화 노동자의 삶을 국민이 짊어지게 해라!,18.11.06,2명
747,****교회 성폭행목사 강력처벌부탁드립니다,18.11.06,91명
748,양심적 복무 거부 합법화와 범죄자 인권 관련,18.11.06,16명
749,우리나라 학교폭력 이제는 바꿔야 할 때입니다.,18.11.06,18명
750,미성년자의 성결정권 이라는 것을 방패로 미성년자를 성착취하는 소아성도착증 환자들을 강력하게 처벌해주세요.,18.11.06,498명
751,갑질수당제도 도입합시다.,18.11.06,0명
752,여성가족부를 양성가족부로 변경해 주십시요,18.11.05,15명
753,행복한 교사가 되고싶습니다.,18.11.05,11명
754,교도소 구치소,18.11.05,3명
755,간통죄 폐지 부활요청,18.11.05,11명
756,대통령님께 호소드립니다.,18.11.05,11명
757,충북 음성 동거녀 살해 후 콘크리트 암매장 사건 재조사를 촉구합니다.,18.11.05,37명
758,형식적인 답변이 아닌 본질적인 해결을 요구합니다.,18.11.05,9명
759,디시인사이드 노무현 갤러리 폐지 요청,18.11.05,9명
760,갑질로 인한 모든 피해자들을 위합니다,18.11.05,32명
761,나는 이 나라에서 법을 지킬때 법으로부터 보호받아 안전하고 편안하게 살고싶다.,18.11.05,3명
762,목포 영흥중학교의 두발단속을 없애주세요.,18.11.05,1명
763,서지현검사를 처벌해주세요,18.11.05,5명
764,직장내 괴롭힘 ..  제가 당사자 입니다,18.11.05,46명
765,아파트 입주민 갑질,18.11.05,12명
766,양**의 문제는 피해자들에게 피해자들 영상을,18.11.05,6명
767,그때는 자기 이익 챙기다가,18.11.05,0명
768,학교폭력 법 개정 촉구합니다,18.11.05,7명
769,학교에서 폭행을 당하고 부산 **경찰서에서 조사받은 피해자 엄마입니다.,18.11.05,8명
770,한전KDN 간접고용 근로자에게 갑질 그만해주세요,18.11.05,2명
771,20살 남성이 58새의 어르신을 무차별로 폭행한후 묻지마살인을 하였습니다 그 남성애 대해서 강력한 처벌을 해주세요,18.11.05,60명
772,사람들의 인권을 지켜주세요,18.11.05,1명
773,국민이 요구하는 청원,18.11.05,6명
774,"폭언, 인격모독 심한 우리카드 처벌 촉구합니다.",18.11.05,2명
775,"한국판 『여성노예 20년』,  <수십억의 재산을 강탈한 그는 지역유지가 되었습니다.>",18.11.05,26명
776,북한 인권문제를 왜 거부할까 ?,18.11.05,20명
777,국가인권위원회를 폐지하라!!,18.11.05,27명
778,군대 내 간부들의 정당하지 않은 지시 및 병사의 사병화,18.11.05,11명
779,조두순이 감옥에서 안나와야됩니다,18.11.05,25명
780,법을 잘 모르시나본대요라는 그들,18.11.05,6명
781,김기덕 조재현의 조속한 수사와 처벌을 바랍니다,18.11.05,30명
782,공군은 이 일을 무마하고 은폐하려 하고 있습니다,18.11.05,7명
783,소수에 특혜 부여하는 기관장의 권한행사를 금지시켜주시기 바랍니다.,18.11.05,3명
784,예멘 난민 모든 난민들 추방시키십시요!,18.11.05,25명
785,문 뭐시기 꼴보기도 싫은데 앞으로 모자이크 처리 해주세요,18.11.05,7명
786,강간죄 성립 요건 수정을 간곡히 부탁드립니다,18.11.05,10명
787,직장내 괴롭힘 ...  남 이야기인줄 알았습니다,18.11.05,19명
788,양심적 병역 거부자가 문제가 아니라 그 주변인이 더 문제다,18.11.05,19명
789,무소불위의  논산경찰서 교통조사계 이대로 둘수는 없다,18.11.05,12명
790,기업과 사회적 영향력 있는 사람 불법 행위 징벌적 처벌 도입 시급,18.11.05,3명
791,"""검사가 뺑소니 사망사고를 불기소 처분했어요.""",18.11.05,339명
792,시간강사 채용비리는 신고해도 소용없는데 제도개선,18.11.05,3명
793,"양** 강력한 처벌하세요(경찰,검사,판사 이번에는 정신차리겠죠)",18.11.05,125명
794,안타까운생명을잃었습니다,18.11.05,7명
795,국민세금으로 신성일 훈장 추서 반대합니다,18.11.05,23명
796,춘천지방법원의 만행과 개인회생 36개월 단축소급 전국으로 시행하라,18.11.05,14명
797,사형제를 못하면 종신형제를 하루빨리 도입하라.,18.11.05,33명
798,말로 사람을 죽이고 그만두라고 강요한 우리카드 콜센터 고발하고 싶네요,18.11.05,9명
799,장애인을 학대한 사회복지사,18.11.05,714명
800,갑질,18.11.05,4명
801,"피고, 피의자 호송 시 포승줄 공정적용",18.11.05,3명
802,개정 교통 법규,18.11.05,5명
803,악질범죄에 한해서 범죄에 대해 처벌이 미약하다면 재수사와 처벌이 다시 이뤄질수 있는 법안을 마련해 주십시오,18.11.05,109명
804,인천 쿠팡 3센터,18.11.05,5명
805,사장(상위조직)들의 갑질 처벌수위를 높여주세요,18.11.05,11명
806,환경 미화 노동자의 삶을 국민이 짊어지게 해라!,18.11.05,5명
807,"""양진호 방지법"" 직장내 괴롭힘 방지법을 조속히 통과해 주세요 (한국당 반대로 계류중)",18.11.05,82명
808,"안락사, 존엄사, 조력 자살을 허용해주세요",18.11.04,13명
809,남성혐오 중단하라!,18.11.04,11명
810,창원시설공단의 갑질을 막아주세요,18.11.04,7명
811,사형제도부활,18.11.04,60명
812,셀럽파이브 맴버 처벌해주세여,18.11.04,4명
813,광주남구백운동에있는**옷수선가게의아저씨를처벌해주세요,18.11.04,10명
814,불법촬영에 대한 처벌을 강화해주길바랍니다.,18.11.04,27명
815,심신미약?  똑같은 죄입니다,18.11.04,10명
816,강력범죄에대한심신미약폐지,18.11.04,57명
817,심신미약이면 다 봐주는 대한민국 법을 제발 바꿔주세요,18.11.04,43명
818,특별 재판부 설치해야 한다,18.11.04,8명
819,청원제도 현 정부에서 처음 시도하는 소통 정책인데 상대방을 존중합시다.,18.11.04,2명
820,양심적 병역 거부 대법원 판결 존중합니다,18.11.04,7명
821,북한 인권만 챙기고 국내 인권은 관심이 없습니까?,18.11.04,7명
822,거제 살인사건 20세 피의자 신상공개,18.11.04,128명
823,유튜버 BJ**의 망언에 대해 처벌을 부탁드립니다.,18.11.04,42명
824,양회장 사건 관련,18.11.04,20명
825,유치원엽헙회 비대위원장 처벌해주세요,18.11.04,13명
826,이 웹사이트들을 폐쇄해주세요!,18.11.04,17명
827,양진호회장을 통해서 본 갑질의 정당화를 법으로 막아야할 때입니다.,18.11.04,71명
828,"남성신원공유,고인 모독,이유없는 욕설을 하는 워마드를 차단해주세요",18.11.04,5명
829,장애인 콜택시 수를 늘려주세요.,18.11.04,76명
830,남자친구 폭행한 구하라 구속 청원합니다.,18.11.04,10명
831,살인사건,18.11.04,11명
832,종교인이면 국방의의무 납세의의무 국민의 4대의무중 2개가 통과되네요? 하하..,18.11.04,32명
833,우리는 왜 스리랑카 법만도 못한겁니까 입법사법행정부의 무능을 처벌해주세요,18.11.04,9명
834,시중은행에서 근무하는 청원경찰들의 과한 업무,18.11.04,10명
835,강서구 피씨방 살인사건,18.11.04,4명
836,괴물입니까?  사람입니까?,18.11.04,6명
837,조직스토킹+마인드컨트롤피해자들을  외면하지 말아주세요,18.11.04,11명
838,사기쳐도 떳떳하다,18.11.04,6명
839,워마드 폐쇄부탁드립니다. 일반인 사진을 찍어 명예훼손하고있네요.,18.11.04,11명
840,사형제도 부활을 진지하게 검토 부탁드립니다 국민들의 얘기를들어주십시요,18.11.04,34명
841,음주 후 범죄는 심신미약이 아니라 가중처벌 대상입니다,18.11.04,37명
842,데이트 폭행 당한 아들을 살려주세요. 남자도 데이트 폭력의 희생자가 될 수있습니다.(동영상 4개有),18.11.04,111명
843,여성가족부 폐지,18.11.04,17명
844,양진호는 원래 그런 인간인데 정신병자라고...(세살버릇이 여든까지 간다),18.11.04,45명
845,양진호를 피해자의 노예로,18.11.04,19명
846,정의로워야 할 법이 권력을 만나니 억울한 죄인만 생기네요. 권력을 낀 어느 여인에 당한 가련하고 억울한 저의 한을 풀어주세요.,18.11.04,9명
847,양심적 납세거부자도 처벌하지 말아라,18.11.04,9명
848,30분 이상 폭행했는데 경찰이 상해치살이라고 했네요...,18.11.04,20명
849,양진호를 긴급체포하여 재산과 신병을 확보하라,18.11.04,87명
850,여호와의 증인 군대 보내라,18.11.04,25명
851,여호와의 증인은 양심적 거부가 아닙니다.,18.11.04,25명
852,온갖 폭행과 협박이 난무하고 피해자는 공포에 짓눌리는데 범죄와의 전쟁이 필요한거 아닌가요?,18.11.04,22명
853,스타벅스릉 고발합니다,18.11.04,16명
854,양진호를 엄벌하라,18.11.04,108명
855,제발사형제도가 다시돌아오게 해주세요..,18.11.04,52명
856,사형제도 도입과 거제도 살인범 신상공개 촉구합니다.,18.11.04,80명
857,모든 국민들에게 생존에 필요한 기본 수당을 지불하라,18.11.04,1명
858,양진호를 피해자의 노예로,18.11.04,43명
859,연차휴가,18.11.04,4명
860,한국의 미투 문화는 오바다. 남성 혐오급,18.11.04,4명
861,이재명 경기지사 수사 검찰에 의견을 개진합니다.,18.11.04,5명
862,제발 조두순 얼굴 공개해주세요,18.11.04,78명
863,양진호사건은 개인의 일탈이 아닌 권력형비리사건입니다. 특검을 요청합니다.,18.11.04,203명
864,양심적 세금납부 거부와 양심적 교육 거부를 강력 청원합니다,18.11.04,20명
865,지역감정에 의한 집단 무언(無言) '묻지마'린치,18.11.04,5명
866,장자연사건은 언제쯤 진상조샆제대로 하실겁니까,18.11.04,6명
867,서울강서구 피씨방사건 범인과 거제도 살인사건 범인을 같은감방에 넣어주세요,18.11.03,25명
868,한수원의 성추행 성희롱 사건에 대한 대대적인 감사를 요청합니다,18.11.03,5명
869,"갑질 양진호 법, 지금 만들어 신년약속 지켜주셔야 합니다",18.11.03,73명
870,"자국민 보호를 위해, 외국인등록증 발급시 DNA 취득할 수 있게 법안 발의해주세요.",18.11.03,21명
871,범인 신상 공개,18.11.03,59명
872,포르노 팔아서 2000억 모은 양진호 . 2016년 무혐의 처분한 담당 검사가 누군지 공개 하라 .,18.11.03,187명
873,정의는 없다!!양진호의 뒷배경찰과 검찰 엄벌하여 정의를 복원하라,18.11.03,130명
874,데이트 폭행 당한 아들을 살려주세요. 남자도 데이트 폭력의 희생자가 될 수있습니다.(동영상 有),18.11.03,765명
875,비양심적으로 군대다녀온 사람들의 시간을 돈으로 되돌려주세요,18.11.03,15명
876,강력한 처벌을 요구합니다.,18.11.03,6명
877,경찰 때문에 정의를 사랑하는 저는 죽고 싶습니다.,18.11.03,12명
878,학생들 인권 보장,18.11.03,2명
879,워마드 신상털기 당장 엄벌하라,18.11.03,10명
880,결혼제도 폐지 및 금지 바랍니다,18.11.03,2명
881,갑질 양진호를 강력하게 처벌하여 주십시요,18.11.03,136명
882,우리 나라 지금 집 사면 거지  된다,18.11.03,4명
883,성차별이 반대로 되고있습니다. 고쳐주세요,18.11.03,16명
884,"법원 재판장님들, 트랜스젠더에게 함부로 수술하라고 하지 마세요",18.11.03,0명
885,학생들에게 개성을 펼칠 권리를,18.11.03,3명
886,갑질 금지법 발의...,18.11.03,7명
887,초 중 고 교과과정에 인권 및 남녀평등 과한 과목을 만들어주세요.,18.11.03,2명
888,양진호 회장 법의 심판???,18.11.03,53명
889,초등 중등 고등에 인권 및 남 과목을 하나 만들어주세요.,18.11.03,0명
890,더 이상 이런일은 일어나지 말아야 한다,18.11.03,26명
891,나이와 상관없이 성범죄 가해자 강력 처벌!!!,18.11.03,16명
892,여성부 해체,18.11.03,9명
893,가해자 인권 없이 모자이크 처리 하지말고 얼굴 공개 해주세요.,18.11.03,54명
894,살인자 사형제도 빨리 만들어라 무슨 인권을 따지냐,18.11.03,53명
895,스쿨미투법 도입,18.11.03,4명
896,여성이 쓰러져있는것을 보아도 그냥 갈수있게 하는 법을 만들어주세요,18.11.03,8명
897,사형제도를 부활시켜야 합니다,18.11.03,47명
898,성씨 개명 관련,18.11.03,1명
899,제 남편은 지방에 작은 건설회사 현장관리직입니다. 남편의 노동시간때문에 가정이 파탄날 지경이에요.,18.11.03,11명
900,적폐청산의 뜻,18.11.03,2명
901,여학생도 교복 바지입을수 있게 해주세요,18.11.03,32명
902,경남 거제경찰서 형사과장 직위 해제해주세요,18.11.03,124명
903,불법촬영 금지 및 처벌강화!!!,18.11.03,10명
904,"경찰, 검사, 판사에게 저는 너무나 억울함을 당하고 있는 바",18.11.03,7명
905,거제 50대여인살인사건,18.11.03,103명
906,"살인자, 성범죄자를 죽이면 살인이 아닌 재물손괴로 처벌하는 법안을 제정해줄 것을 요청합니다.",18.11.03,7명
907,갑질에갑 양진호 회장의 살인미수 처벌 청원합니다.,18.11.03,105명
908,양심적 병역거부 이건 말이 안됩니다!!,18.11.03,32명
909,장애인 차량 구입할때 장애인을 보호할수있는 안전장치등이 차별받습니다,18.11.03,4명
