,Title,Date,count
0,여자도 군대를 가야합니다.,18.11.16,4명
1,남녀차별법을 강화해주세요,18.11.16,1명
2,‘묻지마 폭행’이라며 지나쳐온 많은 범죄의 혐오성을 인정해주십시오.,18.11.16,4명
3,이제 '남성'들도 국가에 요구합니다,18.11.16,345명
4,양구 전방초소 사건 진상규명 촉구,18.11.16,21명
5,"중증장애인 가족 ""장애인활동지원서비스"" 허용 해 주십시오.",18.11.16,4명
6,군대)강원도 양구 GP서 총기사고,18.11.16,11명
7,"문대통령님, 조선일보 사장가족의 갑질행위 적폐중의 적폐입니다.",18.11.16,5명
8,이수역 사건 두 자매를 처벌해주세요,18.11.16,77명
9,여성들 국방세도입 해서 성평등 실현해주세요,18.11.16,9명
10,"문제인 대통령님,제발 양성 갈등을 막아주세요.",18.11.16,4명
11,야 머꼴 히토미 달린다,18.11.16,1명
12,181116_궁금한이야기Y에 나온 불법촬영 및 강간 협박한 최군 신상 공개및 처벌 을 청원합니다,18.11.16,24명
13,이수역 성희롱 가해자 여성 처벌해주세요!,18.11.16,74명
14,담배는 왜? 판매 하나요?,18.11.16,4명
15,"문재인 대통령님,제발 우리나라가 증오의 구렁텅이로 빠지지 않게 해주세요",18.11.16,3명
16,산이 노래를 듣고 얼마나 남성들이 역차별받고 살았는지 깨달았습니다,18.11.16,24명
17,청와대 청원계시판에 글올린후 3천배나 더 괴롭힙니다,18.11.16,0명
18,TJ 미디어에 패션시티 수록되게 해주세요,18.11.16,0명
19,소방관부부 5세 딸 치어 숨지게 한 40대 항소,18.11.16,23명
20,양진호 갑질은 갑질 축에도 못듭니다 북부서 김용섭 경장(04년당시) 의 갑질을 조사하여 주십시요,18.11.16,15명
21,이수역 성희롱 사건의 진상규명 요청,18.11.16,33명
22,부산조폭의 사이버범죄 및 명예훼손,18.11.16,2명
23,"조폭의교사살인, 혐의없음. 재조사할것",18.11.16,1명
24,"문재인 대통령님,제발 우리나라가 증오의 구렁텅이로 빠지지 않게 해주세요",18.11.16,9명
25,"조폭의교사살인, 혐의없음. 재조사할것",18.11.16,1명
26,유투,18.11.16,2명
27,유투,18.11.16,2명
28,"조폭의교사살인, 혐의없음. 재조사할것",18.11.16,1명
29,수사관 검사 판사의 조직적은 증거조작에 의한 억을한 판결에 대하여 재심을 받게 해 주세요,18.11.16,1명
30,"조폭의교사살인, 혐의없음. 재조사할것",18.11.16,1명
31,"남녀 성 갈등을 유발하는 메갈, 워마드, 일베 등 특정 사이트를 불법으로 지정해주세요",18.11.16,23명
32,"조폭의교사살인, 혐의없음. 재조사할것",18.11.16,2명
33,너무 여자들만의 얘기를 들어주니 남자들이 괜한 피해자가 되는 사례가 많이 있네요.,18.11.16,5명
34,"조폭의교사살인, 혐의없음. 재조사할것",18.11.16,1명
35,이수역주점  남성혐호사건,18.11.16,31명
36,"조폭의교사살인, 혐의없음. 재조사할것",18.11.16,1명
37,디지털 성범죄 근절을 하기 위하여 미투 입법이 필요한 이유가 무엇입니까?,18.11.16,2명
38,여러분 ~ 이수역사건 여자가 자백햇답니다~우리 페미들 어쩌나~,18.11.16,13명
39,대한민국이란 나라를 남자와 여자로 이분하는 메갈을 처벌해 주세요,18.11.16,12명
40,[이수역 폭행사건 제대로 정황을 밝혀주세요.],18.11.16,22명
41,남성 인권도 챙겨주십시오..,18.11.16,6명
42,이수역 폭행사건,18.11.16,6명
43,대한민국 남성은 남성이라는 이유로 항상 가해자가 되어야 하나요 ??남성인권도 보호를 위한 대책을 마련해주세요,18.11.16,17명
44,공정위 김상조 갑질 행위 진상을 조사하라.,18.11.16,1명
45,이수역 여자들 처벌과 국민청원 폐지 요구!!!,18.11.16,24명
46,여성이 눈물이라는 개소리 짓걸이지마라,18.11.16,6명
47,문재인 대통령님의 치료를 요구합니다.,18.11.16,7명
48,이수역 폭행사건 관련글입니다. 한번만 봐주세요.,18.11.16,54명
49,이수역 여성분들 강력한 처벌을 원합니다,18.11.16,36명
50,인권변호라는 문재인대통렬은  북한의 인권을 고발하라.그것도 안하면서 무슨 인권변호사란 말을 하는가!,18.11.16,3명
51,몰상식한 페미니즘을 규제해주세요.,18.11.16,6명
52,“여성들도 국방의 의무를 다하도록 합시다.”,18.11.16,39명
53,제목. 최낙현 검사 및 재판장 판사 이태수의 죄상을 청와대 국민청원을 통해 세상에 공개 합니다,18.11.16,6명
54,이수역 증거모음입니다 페미들 반박해보시죠?,18.11.16,24명
55,재판장 판사 오석준 보세요,18.11.16,1명
56,재판장 대법관  이기택 보세요,18.11.16,1명
57,이수역 사건 재조사 부탁드립니다,18.11.16,10명
58,군인도 인권이라는게 있는데 군대라고 인권 무시하지 않았으면 좋겠습니다,18.11.16,2명
59,여성의 클리가 6.9 보다 더 큰지 조사 청원 합니다,18.11.16,9명
60,거짓으로 피해자인척했던 이수역 청원 작성자의 처벌을 강력히 촉구합니다,18.11.16,25명
61,"""이수역 폭행사건"" 국민청원을 사실과 무관하게 내용으로 올린 작성자의 처벌을 요청합니다.",18.11.16,65명
62,심신미약 기준 높여주세요,18.11.16,6명
63,여군지원을 간부지원이아닌 병사모집으로 바꿔주십시요,18.11.16,6명
64,워마드혐오스럽네요,18.11.16,4명
65,화장하라고 하지 않고 머리도 짧게 잘라도 되는 사회조직 있습니다!!!,18.11.16,2명
66,이수역 폭행 피해자 2차가해 사건조작한 사람들 처벌해주십쇼.,18.11.16,9명
67,제 이야기를 들어주세요. 저도 일하고 싶습니다!,18.11.16,3명
68,이수역 폭행사건의 피해자라고 우기는 여성들을 허위사실유포로 처벌해주세요.,18.11.16,70명
69,이수역 사건 청원 동의 하신분들 최소한 사과는 못해도 잘못된 시각으로 여론을 형성한점 죄송하다고 해야되지 않나요?,18.11.16,23명
70,하루 17시간을 일하며 주먹밥 하나로 일하는 택배기사님들,18.11.16,12명
71,게임중독 음주로인한 남성 폭행을  우울증으로 오도하는것에 대해,18.11.16,0명
72,소년법 개정,18.11.16,14명
73,이수역 여성 2인조 난동사건,18.11.16,58명
74,불법촬영물 다운받은사람과 업소 다니는사람들 과태료 물려주세요,18.11.16,1명
75,★    ★   여성부 예산 33조는  문정부가 개인돈으로 하라    ★    ★,18.11.16,5명
76,여자혐오 남자혐오에대한 청원입니다.,18.11.16,5명
77,"변론종결후 재판연기,재판장동기 전관변호사선임/이재록,상습준강간 구형20년 사건",18.11.16,0명
78,이수역 여성이 남성성추행 폭력날조 처벌해주세요,18.11.16,47명
79,이수역 폭행 청원,18.11.16,19명
80,이수역폭행은 여자가 주범입니다 처벌해주세요,18.11.16,57명
81,영국유학생 집단폭행 사건과 관련한 영사관직원 처벌을 원합니다,18.11.16,41명
82,남녀갈등문제 인터넷 사이트 차단해주세요,18.11.16,4명
83,이수역 가해 여성들은 정당한 처벌을 받아야만 한다.,18.11.16,160명
84,이수역 폭행사건 청원 삭제,18.11.16,55명
85,이수역 2명의 성추행녀 처벌해주세요,18.11.16,124명
86,이수역 폭행시비 여자들로 판명 국민 청원 조작질 강력처벌 원합니다,18.11.16,104명
87,사회 분란과 각종 혐오를 조장하고 있는 인터넷 커뮤니티의 폐지 및 인터넷 실명제 실행을 청원합니다.,18.11.16,5명
88,남래퍼 '산이'의 군복무를 청원합니다,18.11.16,"8,385명"
89,공립학교  여 교사 자살 직전입니다 . 도와 주시고 힘을 모아 주세요.,18.11.16,14명
90,경찰과 검찰이 수사를 귀찮아합니다..,18.11.16,9명
91,이수역 폭행사건으로 인한 남혐 싸이트 워마드와 메갈등 싸이트 폐쇄와 가해자들의 처벌을 요구합니다,18.11.16,110명
92,"김정숙 대통령문서위조 사건, 문 대통령도 조사해라",18.11.16,9명
93,남자들이 너무 싫습니다,18.11.16,3명
94,해외정착지원금사업에 대한 운영방식이 잘못되었습니다.,18.11.16,1명
95,이수역 사건으로인한  평등한법 개정요청,18.11.16,56명
96,"갑질,진상손님 등 이런 말이 왜 나오는걸까요? 공정한 상업문화를 위한 해결책이 필요합니다.",18.11.16,3명
97,남성인권,18.11.16,20명
98,남성인권,18.11.16,9명
99,대체복무제 전국 동단위 무기한 공론화 제안합니다,18.11.16,2명
100,이수역 폭행 청원취소 청원,18.11.16,174명
101,남성들에 대한 성차별적 발언과 희롱을 당연시하는 사회를 바꿔주세요,18.11.16,81명
102,남혐 여혐,18.11.16,6명
103,좀읽어주세요,18.11.16,4명
104,이수역 폭행사건의 여성들 처벌바랍니다,18.11.16,314명
105,지금 우리 한국의 상황,18.11.16,17명
106,이수역사건 양**사건,18.11.16,43명
107,성  평등,18.11.16,6명
108,이수역사건 무조건 남성을가해자만드는 여론몰이에반대합니다,18.11.16,44명
109,이수역사건 여성가해자 2명과 신지예씨의 퇴진을 청원합니다,18.11.16,75명
110,홍대몰카 심신미약주장 강력처벌해주세요,18.11.16,5명
111,이수역 법정갑시다 여성들 연락두절 이라는데요?,18.11.16,59명
112,돌아가신 부모님 홀로그램이 보입니다,18.11.16,0명
113,장애인이란용어를다른말로고쳐봅시다,18.11.16,5명
114,청원사이트 폐쇄를 청원합니다,18.11.16,9명
115,이수역 폭행사건의 진실,18.11.16,148명
116,"이수역폭행사건청원반대및여성가족부폐지,페미처벌",18.11.16,57명
117,지방법원들의 만행과 개인회생 36개월 단축소급 전국으로 시행하라,18.11.16,8명
118,이수역 폭행사건,18.11.16,21명
119,대통령과 여당의 강한의지만이 직장갑질법안 통과를 기대할 수 있다 .,18.11.16,2명
120,거짓폭로한 이수역사건 여성분들도 엄벌해주십시오,18.11.16,85명
121,"페미니스트,여초카페,메갈리안,여성가족부 이하 통칭 페미들의 **(처벌)을 청원합니다.",18.11.16,16명
122,동성혼 법제화를 요청합니다.,18.11.16,9명
123,페미 나찌 본부 여가부 해체하라.,18.11.16,8명
124,국민신문고,18.11.16,1명
125,심신미약에 관한 법률,18.11.16,3명
126,알바를 웃으면서하고 싶어요,18.11.16,1명
127,한서희   오초희 언론과미디어체널 에서퇴출시켜주세요,18.11.16,16명
128,이수역 사건을 제대로 수사해주세요,18.11.16,21명
129,거짓 신고한 이수역 사건 나쁜 년 들을 구속수사 해라,18.11.16,75명
130,아프리카TV,18.11.16,3명
131,이수역사건 청원올리신분 처벌원합니다.,18.11.16,91명
132,자유와책임,18.11.16,3명
133,이수역 사건을 철저히 조사해 가해 여성들에게 죄를 엄히 물을 것을 청원합니다.,18.11.16,154명
134,차별없는 공정한 성평등 사회를 위해 남성부가 필요한 시기인것 같습니다.,18.11.16,23명
135,컬링 선수들의 명성과명예를 되찾아주세요,18.11.16,21명
136,이수역폭행사건 청원 삭제해주세요  허위 비방 성차별 청원 입니다,18.11.16,55명
137,이수역사건의 엄중한수사와 남녀혐오를 부추기는 자들을 처벌해주세요,18.11.16,18명
138,이수역 두 여자를 허위사실유포죄 모욕죄로 처벌해주세요,18.11.16,55명
139,여자도 군대가야된다고 생각합니다,18.11.16,15명
140,산업재해보상제도는 누굴위한 제도 입니까?,18.11.16,0명
141,이수역 사건 진실,18.11.16,70명
142,이제는 한계입니다 이나라에 진정한 성평등이 지금이사태를을의미하는건가요?,18.11.16,36명
143,팩트폭행죄 입법 촉구,18.11.16,2명
144,"여초,메갈등 사회를 혼란하게 만들고 남자 여자를 편가르는 사람들을 처벌해주세요",18.11.15,36명
145,남성 인권 여성인권 평등?,18.11.15,15명
146,"청와대는 한국사회를 좀먹는 현재의 페미니즘을 방치하지도, 옹호하지 마십시오",18.11.15,26명
147,사회적 이슈가 되는 사건들에 대해서 허위와 왜곡 날조를 바탕으로 특정 집단의 이해관계에 의해 올려지는 청원에 대한 제제방안 마련을 요청합니다.,18.11.15,4명
148,여성가족부  사라지게해주세요,18.11.15,13명
149,가해여성의 이수역 남성혐오사건,18.11.15,117명
150,이수역 성희롱 사건,18.11.15,30명
151,이수역 폭행사건에 대하여,18.11.15,20명
152,이수역 폭행 청원,18.11.15,10명
153,이수역 폭행사건 소동을 '일으킨 여자들'을 처벌해주세요.,18.11.15,95명
154,이수역 폭행사건 피해 조작,18.11.15,36명
155,"이수역 폭행사건 진실이 밝혀지고 있는데요, 국민청원에 거짓선동한 여자를 반드시 처벌해주세요",18.11.15,34명
156,여자도 국방의 의무를 져야합니다,18.11.15,19명
157,"전 고등학생, 꽃뱀입니다.",18.11.15,"2,119명"
158,이수역 여자분들 법적 처벌 원합니다.,18.11.15,82명
159,교도소 각방마다 CCTV및 감청시설 설치하라!!,18.11.15,3명
160,"이수역 폭행 사건, 남성들은 억울하게 가해자로 몰렸습니다.",18.11.15,103명
161,군대 평등,18.11.15,2명
162,이수역 사건 확실하고 평등한 조사바랍니다,18.11.15,30명
163,이수역 폭행사건을 철저히 수사해 주십시오. 가해자는 여성입니다.,18.11.15,40명
164,성추행 누명 너무억울해서,18.11.15,7명
165,또 하나의 강력범죄자가 심신미약으로 빠져나가려고 합니다.,18.11.15,3명
166,이수역 피해사건의 진상규명을 청원합니다.,18.11.15,26명
167,"이수역사건 여성 성희롱,허위유포,명예훼손,협박 등 처벌을 원합니다.",18.11.15,14명
168,가슴으로 낳은 자식입니다,18.11.15,0명
169,이수역폭행사건 피해자라고 사기친 두 여자들을 처벌해주세요,18.11.15,80명
170,이수역 사건 이후,18.11.15,15명
171,이수역 사건 30만명의 '2차 가해자'들을 처벌해주세요,18.11.15,47명
172,청와대 국민청원  게시판을 우롱한 이수역 두 여성들 청원합니다,18.11.15,42명
173,이수역 폭행 여성 2명 처벌,18.11.15,38명
174,이수역 여자들 처벌 바랍니다,18.11.15,42명
175,이수역 사건은 폭행사건이 아닌 성폭행 사건입니다.,18.11.15,36명
176,이수역 사건 여성 성범죄 처벌 청원.,18.11.15,22명
177,일부 여성들의 무차별적인 언어폭력에 대해,18.11.15,3명
178,이수역 청원한애들 부끄러운줄 알어라!!!! 글 당장내려라!,18.11.15,25명
179,이수역 폭행 국민청원을 없애주세요,18.11.15,14명
180,CCTV의 무단유포를 막고 불법CCTV를 철거해주세요,18.11.15,5명
181,인천 중학생 옥상 집단폭행 투신사망 강력 처벌 원합니다.,18.11.15,36명
182,이수역 사건 가해녀들은 성범죄로 처벌해 주세요.,18.11.15,39명
183,이번 이수역 사건 관련 선동당하지않게 양쪽 말 다들어봅시다,18.11.15,10명
184,남성혐오주의자들을 성범죄로 처벌해주세요. (이수역 사건),18.11.15,27명
185,이수역 폭행사건 진실,18.11.15,25명
186,** *****자고등학교 1학년 여학생의 억울함을 풀어주세요.,18.11.15,50명
187,부모같은경비원폭력 강력하게 처벌해주세요,18.11.15,16명
188,이수역 자매 정신병원에 넣어야 될거같은데요.,18.11.15,37명
189,수능 감독관...이래도 되는건가요?,18.11.15,80명
190,이게 정말 성평등이 맞습니까?,18.11.15,19명
191,이수역 폭행사건을 보면서,18.11.15,21명
192,이수역 사건은 폭행이 아닙니다,18.11.15,33명
193,우리 남자들은 다 범죄자니까 차리리 다 죽여주세요 더러워서 못봐주겠네,18.11.15,4명
194,이수역 성희롱발언 여성들에 대해 공정한 수사를 부탁합니다,18.11.15,37명
195,충청남도 노인차별문제,18.11.15,6명
196,"판사들 없애고, AI로 대체해 주세요.",18.11.15,7명
197,언제까지 극단적남혐주의자들을 여자라는 이유만을 감싸고 들겁니까,18.11.15,29명
198,이수역 폭행사건,18.11.15,10명
199,무분별한 청원들의 취소를 청원합니다.,18.11.15,25명
200,남자bj 카터칼로 협박하고  경찰수사에서 풀려난 여자스토커 처벌,18.11.15,7명
201,이수역 사건을 선동하여 또 남녀분쟁을 일으킨 여자둘 신상공개,18.11.15,56명
202,"이수역 여성 두명을 인격모독,성희롱,인신공격 죄를 물읍시다.",18.11.15,325명
203,여자망신시키는 이수역사건 철저히 조사해 주세요. 언어폭력도 엄연한폭력입니다.,18.11.15,34명
204,인터넷상의 욕설=언어 폭행입니다. 강력처벌을 원합니다.,18.11.15,5명
205,대한민국 남성들의 현재 인권,18.11.15,15명
206,이수역 남성 혐오 범죄 쌍방이라닝요??,18.11.15,18명
207,이수역사건을 제대로 알지도 못하면서 거짓내용을 올린 사람 냅둬야 하나요?,18.11.15,25명
208,유튜버 김** 사건 관련 혐의자 방송정지 청원입니다,18.11.15,4명
209,군대의 문제점 청원합니다,18.11.15,6명
210,백두칭송회위원회모임..김정은 만세만세만만세 이게 어느나라인지....,18.11.15,16명
211,가락동 나무그늘 원룸텔에서 지냅니다  416호입니다,18.11.15,1명
212,나이드신 정치인분들 남성우월주의 = 페미니즘은 같은겁니다,18.11.15,7명
213,이수역 폭행사건 청원 글 내려주시길 바랍니다.,18.11.15,29명
214,이수역 폭행사건 2차가해가 심각합니다.,18.11.15,12명
215,여자의 시비로 일어난 사건을 성문제로 인식하고 발언한 연예인 오초희를 처벌해주세요,18.11.15,7명
216,이수역 청원한 30만명 시민권 박탈시켜주세요 꺄,18.11.15,18명
217,문재인 대통령의 성평등 관련 기계적 중립을 요구합니다.,18.11.15,7명
218,PC방 살인사건  동생도 공범입니다,18.11.15,14명
219,여학생들의 교복 셔츠를 편하게 만들도록 해 주세요,18.11.15,5명
220,여학생들의 교복 셔츠를 편하게 만들도록 해 주세요,18.11.15,1명
221,대통령님,18.11.15,2명
222,"이수역 폭행사건의 철저한 수사와 진상규명을 촉구하며, 가해여성의 성추행과 모욕죄 처벌을 요청합니다.",18.11.15,"111,266명"
223,이수역 폭행 사건의 진실,18.11.15,31명
224,장애인 불평등 사례를 해결해주세요.,18.11.15,0명
225,누가누굴 처벌하라는거니?,18.11.15,11명
226,사형제도를 실행시켜주세요,18.11.15,13명
227,이수역 사건 진상규명 요청 합니다.,18.11.15,26명
228,이수역 사건의 여자들의 신상을 밝혀주세요.,18.11.15,57명
229,이수역 사건에서 여자들이 성희롱 한거 추가로 조사해주세요,18.11.15,29명
230,이수역사건 성희롱 청원합니다.,18.11.15,56명
231,군인과 군대,18.11.15,10명
232,이수역 성대결 조장사건,18.11.15,12명
233,이수역 폭행사건,18.11.15,33명
234,조두순을 못 나오게 해주세요,18.11.15,23명
235,이수역 사건 배경입니다. 녹화된 영상을 보고 판단해주세요,18.11.15,29명
236,여자들도 군입대 의무화 해주세요,18.11.15,20명
237,영국인 인종차별을 합법화시켜주십시오.,18.11.15,2명
238,이수역 폭행사건에 대한 청원 삭제,18.11.15,67명
239,*******아파트 *** 주민대표 갑질전횡 조사요청 건,18.11.15,3명
240,이수역 술집 청원,18.11.15,449명
241,워마드 메갈 관련 여성들 추방시켜주세요,18.11.15,19명
242,국민청원게시판 없애고 실명확인 인증된사람만 글올리게하자,18.11.15,1명
243,예비 국가유공자들을 정부 당국이 외면해 가족들이 고통을 겪고 있습니다.,18.11.15,2명
244,"이수역 폭행사건, 여혐으로 몰아가지 말고 인격모독으로 처벌해주시길 바랍니다.",18.11.15,41명
245,제 순수함을 짓밟은 박**를 엄중 처벌해주세요.,18.11.15,2명
246,이수역 폭행사건에 대하여 일어난 사실에 근거한 공정한 답변을 제시해 주시기 바랍니다.,18.11.15,69명
247,남성혐오 페미단체에 그만좀 휘둘리시고 성인물 규제나 풀어주세요.,18.11.15,10명
248,이수역 폭행사건 그것이 알고 싶다,18.11.15,9명
249,"성희롱, 성추행, 성폭력 등 처벌을 강화해 주세요",18.11.15,3명
250,"워마드(남성혐오,여성우월주의)폐쇄 청원합니다.",18.11.15,73명
251,"일베, 워마드 삭제좀 해주세요",18.11.15,8명
252,경찰관의 여자 장애인에 대한 갑질수사...,18.11.15,7명
253,이수역 폭행 사건 남성측 입장도 고려하여 사건진행해주세요.,18.11.15,57명
254,이ㅅ혁폭행사건,18.11.15,9명
255,불법해킹/불법뒷조사의 적폐 인간말종(괴물) 심부름센터(흥신소)를 고발합니다,18.11.15,3명
256,이수역 폭행사건 청원글 올린사람을 찾아다가 엄벌해주세요.,18.11.15,91명
257,이수역 폭행 남성분 무죄부탁드려요,18.11.15,44명
258,이수역 피해자 코스프레하는 가해자들 신상 요청합니다.,18.11.15,96명
259,이수역 사건의 두 여자분을 허위사실 유포 및 조작 그리고 공공장소에서의 성추행 및 인격훼손으로 고발합니다.,18.11.15,166명
260,페미니즘(양성평등) 교육 의무화,18.11.15,10명
261,[이수역 논란] PK 법을 제정해주세요!!,18.11.15,14명
262,이수역 폭행 사건 전말,18.11.15,23명
263,메갈 워마드 등의 커뮤니티를 폐쇄해주세요.,18.11.15,32명
264,여성들의 성교육 강화 및 무고죄 처벌 강화 부탁드립니다.,18.11.15,31명
265,언제까지 여자들의 눈물이 증거가 되고 무고한 사람이 죄인이 되어야하는겁니까?,18.11.15,51명
266,성평등 지금 바로 다시 잡으셔야합니다. 안그럼 늦어요.,18.11.15,15명
267,언어폭력에 대한 처벌을 더욱 강화해야한다생각합니다,18.11.15,4명
268,이수역 폭행 사건의 진실,18.11.15,30명
269,청원신청합니다,18.11.15,1명
270,이수역 폭행사건 여성혐오 범죄자를 처벌해주세요,18.11.15,6명
271,국민청원 '비동의' 제정 부탁드립니다.,18.11.15,12명
272,이수역 사건 남성 성희롱/성폭력으로 처벌해주세요.,18.11.15,47명
273,"메갈리안, 워마드등 악성 사이트 폐지해주세요",18.11.15,13명
274,양승태 구속됐다고 법원노조의 승리라 현수막을 지법담벼락에 달고는 민원인보고 반성하라는 법원여직원 어떻게이럴수가,18.11.15,1명
275,이수역 사건 30만 청원은 거짓입니다.,18.11.15,69명
276,이수역 쌍방 폭행 사건 내 여성분들의 엄중한 처벌을 요구합니다.,18.11.15,104명
277,야 쳐봐 했을 때 진짜로 쳐도 처벌 안받을 수 있는 제도를 만들어주세요.,18.11.15,19명
278,이수역폭행사건 남자를 보호해주세요!!(여자 보호목적 포함),18.11.15,42명
279,이수역 폭행사건을 젠더갈등으로 만들지 말아주세요.,18.11.15,23명
280,메갈 워마드 일베 빠따로 다스려주세요,18.11.15,14명
281,이수역 사건 답변 기다리겠습니다.,18.11.15,28명
282,단순 범죄를 '성평등 및 인권문제' 로 포장하려는 일부 집단 및 정치권에게 사죄를 요구합니다,18.11.15,7명
283,이수역 폭행사건의 피해자도 처벌해야합니다,18.11.15,50명
284,경찰이 고소인을 죽이려 하나요,18.11.15,6명
285,이수역 폭행사건,18.11.15,23명
286,"불법촬영물로 2차가해하는 남래퍼 ""산이""의 처벌을 청원합니다",18.11.15,"29,814명"
287,이수역 폭행 사건 청원글 가짜뉴스 유포를 처벌해주세요,18.11.15,293명
288,이수역 폭행사건을 남혐 여혐으로 조장하는 세력조사해라,18.11.15,10명
289,"이수역 폭행사건, 엄벌히 조사해서 처벌해주세요.",18.11.15,10명
290,군인의 최저시급을 보장해주세요,18.11.15,4명
291,'이수역 '청원에  30만이  동의했는데 특검수사를 요청합니다,18.11.15,17명
292,조두순출소반대,18.11.15,16명
293,이수역 사건은 페미진영의 위증 여론몰이입니다.,18.11.15,32명
294,남혐 여혐 두고만 보실겁니까? 대책 좀 강구하세요 제발,18.11.15,19명
295,이수역 폭행사건 제대로 정황을 밝혀주세요.,18.11.15,15명
296,지금 이수역폭행 청원에 동의한 사람들 투표권박탈해주세여,18.11.15,8명
297,이수역 편파보도 일삼는 엠비씨 처벌해주세요,18.11.15,17명
298,직장갑질 법안  제발 하루라도 빨리 통과시켜주세요.. / 당신들의 자녀라면 바꿔서 생각하세요..,18.11.15,2명
299,이수역 시비 여성 처벌해주세요,18.11.15,44명
300,강서구 피시방 살인 사건. 또 심신미약 피의자입니다.,18.11.15,5명
301,이수역 폭행사건,18.11.15,36명
302,거제도 살인사건 범인(박모씨 20세) 의 얼굴 공개를 요청합니다.,18.11.15,49명
303,★    ★     반대를 위한 반대  ★    ★,18.11.15,1명
304,논산 여교사 그루밍 성범죄의 A군의 친구 B군에 대한 진실을 요구합니다.,18.11.15,20명
305,술 1잔 강권하면 그 사람이 3잔 마시도록 강제해 주세요.,18.11.15,2명
306,이수역 폭행 사건의  20대 피의자들의 인권을 보호 해주세요.,18.11.15,27명
307,이수역 피해자라 주장하는 여자 강력처벌,18.11.15,903명
308,이수역 폭행사건 언어강간,18.11.15,49명
309,한국 여자들   군복무 대체 2년 의무화가 필요합니다.,18.11.15,6명
310,이수역 사건의 공명정대한 처분을 희망합니다.,18.11.15,38명
311,남성부장관을 뽑아주십시요,18.11.15,10명
312,지방법원의 만행과 개인회생 36개월 단축소급 전국으로 시행하라,18.11.15,17명
313,제발 적당히좀 합시다.,18.11.15,6명
314,이수역 자매둘 국민우롱죄로 꼭 처벌해 주세요!,18.11.15,104명
315,간호사는 노예,18.11.15,5명
316,처벌에 대한 개정을 청원합니다.,18.11.15,11명
317,성범죄 공소시효 폐지시켜 주세요.,18.11.15,41명
318,중고등학교 교복을 개선해 주세요,18.11.15,12명
319,이수역 폭행사건 가해자들 강력히 처벌해주시고 신상 공개 해주세요,18.11.15,292명
320,"택시기사, 버스 기사, 서비스업종이 죄입니까?? 갑, 을 세상 만들지 맙시다!!",18.11.15,11명
321,감정노동자들을 위한 갑질손님 규제 및 처벌강화해 주세요,18.11.15,14명
322,‘성평등주의라고 가짜 껍데기’를 씌운 페미니스트들을 대응해주십시오.,18.11.15,7명
323,국민들께 청원합니다. 갑질문화..이제는 없어져야 합니다.,18.11.14,8명
324,대통령님 살기가 너무 무섭고 힘듭니다,18.11.14,32명
325,언제까지 직원들이 슈퍼 을로 살고 언제까지 직원들이 이렇게 비참하게 살아야 합니까?,18.11.14,7명
326,"조폭의교사살인, 혐의없음. 재조사해주세요",18.11.14,10명
327,부산조폭의 사이버범죄 및 명예훼손,18.11.14,3명
328,늘 한국남성들에게 목숨을 위협받는 여성들이 남자를 죽여도 정당바위로 인정해주세요,18.11.14,303명
329,법정 출정 시 성차별 제도 개선 바랍니다,18.11.14,2명
330,포털 다음의 비판 댓글에 대해서는 바로 제재를 가하는 행태에 대해 정부 차원의 조사를 청원합니다.,18.11.14,3명
331,이수역 폭행 기사를 읽고..,18.11.14,47명
332,이수역 폭행사건,18.11.14,98명
333,근친혼관계 축소 요청드립니다,18.11.14,2명
334,남자교감의 여교사 폭력 및 갑질행위를 고발합니다,18.11.14,362명
335,이수역 폭행 사건의 가해자들을 엄벌하고 피해자들이 2차 가해로부터 지켜지기를 청원합니다.,18.11.14,"4,559명"
336,텀블러 라는 청소년 사이트좀 폐쇄해주세요,18.11.14,30명
337,이수역 폭행남,18.11.14,193명
338,대통령님. 제발. 국민의 복지를 위하는 사회복지기관의 근로시간 준수를 위한 근로감독을 강화시켜주세요.제발요.,18.11.14,11명
339,요양병원에서 느끼는 여성간병사의  남성환자목욕입니다,18.11.14,8명
340,의사에게 폭행당했습니다,18.11.14,48명
341,경제좀 신경써라,18.11.14,9명
342,언제까지 가해자를 보호하실건가요???,18.11.14,24명
343,'성차별' 하지 말아 주십시오.,18.11.14,11명
344,국가보훈처 불랙리스트 남발!,18.11.14,3명
345,혐오사상 페미니즘을 지향하는 여성가족부를 폐지합시다.,18.11.14,15명
346,다문화가족들이 우리나라에 잘 적응 할수 있도록 마련해주세요,18.11.14,2명
347,사형제도가 다시 시행되게 해 주세요,18.11.14,30명
348,강력범죄에 대한 처벌을 방관하는 경찰을 규탄합니다.,18.11.14,234명
349,간통죄를 부활해 주세요,18.11.14,19명
350,한국 남성분들 사형집행해주세요,18.11.14,18명
351,대통령은 봉사?,18.11.14,3명
352,신고하는 사람들한테 포상 및 강력한 신변보호법도 추진해주세요,18.11.14,2명
353,"범죄자들 신상공개법 추진 해주세요, 청소년도 포함",18.11.14,17명
354,이수역 여성혐오 폭행 사건의 공론화와 가해자에 대한 강력 처벌을 요구합니다,18.11.14,598명
355,이수역 폭행사건,18.11.14,"348,598명"
356,저희를 보호해 주세요,18.11.14,57명
357,이른바 '양심적병역거부' 행위자의 대체복무에 관한 제안.,18.11.14,9명
358,편가르기식 분열조장글(가짜뉴스 포함)을 금지시킵시다!!,18.11.14,2명
359,가해자를 배려하는 법률에 대한 개정을 요구합니다.,18.11.14,19명
